r,P,m,rho
4.330000e-02,1.493098e+02,6.126846e-05,8.630383e+00
4.340000e-02,1.493039e+02,6.174160e-05,8.630285e+00
4.350000e-02,1.492980e+02,6.221800e-05,8.630185e+00
4.360000e-02,1.492920e+02,6.269768e-05,8.630086e+00
4.370000e-02,1.492861e+02,6.318064e-05,8.629985e+00
4.380000e-02,1.492801e+02,6.366690e-05,8.629885e+00
4.390000e-02,1.492741e+02,6.415648e-05,8.629784e+00
4.400000e-02,1.492680e+02,6.464940e-05,8.629682e+00
4.410000e-02,1.492620e+02,6.514566e-05,8.629580e+00
4.420000e-02,1.492559e+02,6.564528e-05,8.629477e+00
4.430000e-02,1.492498e+02,6.614828e-05,8.629374e+00
4.440000e-02,1.492436e+02,6.665467e-05,8.629271e+00
4.450000e-02,1.492374e+02,6.716447e-05,8.629167e+00
4.460000e-02,1.492312e+02,6.767769e-05,8.629063e+00
4.470000e-02,1.492250e+02,6.819435e-05,8.628958e+00
4.480000e-02,1.492187e+02,6.871446e-05,8.628853e+00
4.490000e-02,1.492124e+02,6.923804e-05,8.628747e+00
4.500000e-02,1.492061e+02,6.976510e-05,8.628641e+00
4.510000e-02,1.491998e+02,7.029566e-05,8.628534e+00
4.520000e-02,1.491934e+02,7.082973e-05,8.628427e+00
4.530000e-02,1.491870e+02,7.136733e-05,8.628319e+00
4.540000e-02,1.491806e+02,7.190848e-05,8.628211e+00
4.550000e-02,1.491741e+02,7.245318e-05,8.628103e+00
4.560000e-02,1.491676e+02,7.300146e-05,8.627994e+00
4.570000e-02,1.491611e+02,7.355333e-05,8.627884e+00
4.580000e-02,1.491546e+02,7.410881e-05,8.627774e+00
4.590000e-02,1.491480e+02,7.466790e-05,8.627664e+00
4.600000e-02,1.491414e+02,7.523063e-05,8.627553e+00
4.610000e-02,1.491348e+02,7.579702e-05,8.627441e+00
4.620000e-02,1.491282e+02,7.636707e-05,8.627329e+00
4.630000e-02,1.491215e+02,7.694081e-05,8.627217e+00
4.640000e-02,1.491148e+02,7.751824e-05,8.627104e+00
4.650000e-02,1.491080e+02,7.809939e-05,8.626991e+00
4.660000e-02,1.491013e+02,7.868427e-05,8.626877e+00
4.670000e-02,1.490945e+02,7.927290e-05,8.626763e+00
4.680000e-02,1.490877e+02,7.986529e-05,8.626648e+00
4.690000e-02,1.490808e+02,8.046145e-05,8.626533e+00
4.700000e-02,1.490739e+02,8.106141e-05,8.626417e+00
4.710000e-02,1.490670e+02,8.166518e-05,8.626301e+00
4.720000e-02,1.490601e+02,8.227277e-05,8.626184e+00
4.730000e-02,1.490531e+02,8.288421e-05,8.626067e+00
4.740000e-02,1.490461e+02,8.349950e-05,8.625949e+00
4.750000e-02,1.490391e+02,8.411866e-05,8.625831e+00
4.760000e-02,1.490320e+02,8.474172e-05,8.625712e+00
4.770000e-02,1.490250e+02,8.536868e-05,8.625593e+00
4.780000e-02,1.490178e+02,8.599956e-05,8.625473e+00
4.790000e-02,1.490107e+02,8.663437e-05,8.625353e+00
4.800000e-02,1.490035e+02,8.727315e-05,8.625232e+00
4.810000e-02,1.489963e+02,8.791589e-05,8.625111e+00
4.820000e-02,1.489891e+02,8.856261e-05,8.624989e+00
4.830000e-02,1.489818e+02,8.921334e-05,8.624867e+00
4.840000e-02,1.489746e+02,8.986808e-05,8.624744e+00
4.850000e-02,1.489672e+02,9.052687e-05,8.624621e+00
4.860000e-02,1.489599e+02,9.118970e-05,8.624497e+00
4.870000e-02,1.489525e+02,9.185659e-05,8.624373e+00
4.880000e-02,1.489451e+02,9.252758e-05,8.624248e+00
4.890000e-02,1.489377e+02,9.320266e-05,8.624123e+00
4.900000e-02,1.489302e+02,9.388186e-05,8.623997e+00
4.910000e-02,1.489227e+02,9.456519e-05,8.623871e+00
4.920000e-02,1.489152e+02,9.525267e-05,8.623744e+00
4.930000e-02,1.489076e+02,9.594431e-05,8.623617e+00
4.940000e-02,1.489000e+02,9.664014e-05,8.623489e+00
4.950000e-02,1.488924e+02,9.734017e-05,8.623361e+00
4.960000e-02,1.488848e+02,9.804441e-05,8.623232e+00
4.970000e-02,1.488771e+02,9.875288e-05,8.623103e+00
4.980000e-02,1.488694e+02,9.946561e-05,8.622973e+00
4.990000e-02,1.488616e+02,1.001826e-04,8.622843e+00
5.000000e-02,1.488539e+02,1.009039e-04,8.622712e+00
5.010000e-02,1.488461e+02,1.016294e-04,8.622580e+00
5.020000e-02,1.488383e+02,1.023593e-04,8.622448e+00
5.030000e-02,1.488304e+02,1.030935e-04,8.622316e+00
5.040000e-02,1.488225e+02,1.038321e-04,8.622183e+00
5.050000e-02,1.488146e+02,1.045750e-04,8.622050e+00
5.060000e-02,1.488066e+02,1.053224e-04,8.621916e+00
5.070000e-02,1.487986e+02,1.060741e-04,8.621781e+00
5.080000e-02,1.487906e+02,1.068302e-04,8.621646e+00
5.090000e-02,1.487826e+02,1.075908e-04,8.621510e+00
5.100000e-02,1.487745e+02,1.083558e-04,8.621374e+00
5.110000e-02,1.487664e+02,1.091253e-04,8.621238e+00
5.120000e-02,1.487583e+02,1.098993e-04,8.621101e+00
5.130000e-02,1.487501e+02,1.106777e-04,8.620963e+00
5.140000e-02,1.487419e+02,1.114607e-04,8.620825e+00
5.150000e-02,1.487337e+02,1.122483e-04,8.620686e+00
5.160000e-02,1.487254e+02,1.130403e-04,8.620547e+00
5.170000e-02,1.487171e+02,1.138370e-04,8.620407e+00
5.180000e-02,1.487088e+02,1.146382e-04,8.620267e+00
5.190000e-02,1.487004e+02,1.154441e-04,8.620126e+00
5.200000e-02,1.486920e+02,1.162546e-04,8.619984e+00
5.210000e-02,1.486836e+02,1.170697e-04,8.619842e+00
5.220000e-02,1.486752e+02,1.178895e-04,8.619700e+00
5.230000e-02,1.486667e+02,1.187139e-04,8.619557e+00
5.240000e-02,1.486582e+02,1.195430e-04,8.619413e+00
5.250000e-02,1.486496e+02,1.203769e-04,8.619269e+00
5.260000e-02,1.486410e+02,1.212155e-04,8.619124e+00
5.270000e-02,1.486324e+02,1.220588e-04,8.618979e+00
5.280000e-02,1.486238e+02,1.229069e-04,8.618833e+00
5.290000e-02,1.486151e+02,1.237597e-04,8.618687e+00
5.300000e-02,1.486064e+02,1.246174e-04,8.618540e+00
5.310000e-02,1.485977e+02,1.254799e-04,8.618393e+00
5.320000e-02,1.485889e+02,1.263472e-04,8.618245e+00
5.330000e-02,1.485801e+02,1.272193e-04,8.618096e+00
5.340000e-02,1.485712e+02,1.280964e-04,8.617947e+00
5.350000e-02,1.485624e+02,1.289783e-04,8.617798e+00
5.360000e-02,1.485535e+02,1.298651e-04,8.617648e+00
5.370000e-02,1.485445e+02,1.307568e-04,8.617497e+00
5.380000e-02,1.485356e+02,1.316535e-04,8.617346e+00
5.390000e-02,1.485266e+02,1.325551e-04,8.617194e+00
5.400000e-02,1.485176e+02,1.334618e-04,8.617041e+00
5.410000e-02,1.485085e+02,1.343734e-04,8.616888e+00
5.420000e-02,1.484994e+02,1.352900e-04,8.616735e+00
5.430000e-02,1.484903e+02,1.362116e-04,8.616581e+00
5.440000e-02,1.484811e+02,1.371383e-04,8.616426e+00
5.450000e-02,1.484719e+02,1.380701e-04,8.616271e+00
5.460000e-02,1.484627e+02,1.390069e-04,8.616115e+00
5.470000e-02,1.484534e+02,1.399488e-04,8.615959e+00
5.480000e-02,1.484441e+02,1.408959e-04,8.615802e+00
5.490000e-02,1.484348e+02,1.418481e-04,8.615645e+00
5.500000e-02,1.484254e+02,1.428055e-04,8.615487e+00
5.510000e-02,1.484160e+02,1.437680e-04,8.615328e+00
5.520000e-02,1.484066e+02,1.447357e-04,8.615169e+00
5.530000e-02,1.483972e+02,1.457086e-04,8.615009e+00
5.540000e-02,1.483877e+02,1.466868e-04,8.614849e+00
5.550000e-02,1.483781e+02,1.476702e-04,8.614688e+00
5.560000e-02,1.483686e+02,1.486589e-04,8.614527e+00
5.570000e-02,1.483590e+02,1.496528e-04,8.614365e+00
5.580000e-02,1.483494e+02,1.506521e-04,8.614202e+00
5.590000e-02,1.483397e+02,1.516566e-04,8.614039e+00
5.600000e-02,1.483300e+02,1.526666e-04,8.613876e+00
5.610000e-02,1.483203e+02,1.536818e-04,8.613711e+00
5.620000e-02,1.483105e+02,1.547025e-04,8.613546e+00
5.630000e-02,1.483007e+02,1.557285e-04,8.613381e+00
5.640000e-02,1.482909e+02,1.567600e-04,8.613215e+00
5.650000e-02,1.482810e+02,1.577969e-04,8.613048e+00
5.660000e-02,1.482711e+02,1.588392e-04,8.612881e+00
5.670000e-02,1.482612e+02,1.598870e-04,8.612713e+00
5.680000e-02,1.482512e+02,1.609403e-04,8.612545e+00
5.690000e-02,1.482412e+02,1.619991e-04,8.612376e+00
5.700000e-02,1.482312e+02,1.630634e-04,8.612207e+00
5.710000e-02,1.482211e+02,1.641333e-04,8.612036e+00
5.720000e-02,1.482110e+02,1.652087e-04,8.611866e+00
5.730000e-02,1.482009e+02,1.662897e-04,8.611694e+00
5.740000e-02,1.481907e+02,1.673763e-04,8.611523e+00
5.750000e-02,1.481805e+02,1.684686e-04,8.611350e+00
5.760000e-02,1.481703e+02,1.695664e-04,8.611177e+00
5.770000e-02,1.481600e+02,1.706699e-04,8.611003e+00
5.780000e-02,1.481497e+02,1.717791e-04,8.610829e+00
5.790000e-02,1.481394e+02,1.728940e-04,8.610654e+00
5.800000e-02,1.481290e+02,1.740146e-04,8.610479e+00
5.810000e-02,1.481186e+02,1.751410e-04,8.610303e+00
5.820000e-02,1.481081e+02,1.762731e-04,8.610126e+00
5.830000e-02,1.480977e+02,1.774109e-04,8.609949e+00
5.840000e-02,1.480871e+02,1.785546e-04,8.609771e+00
5.850000e-02,1.480766e+02,1.797041e-04,8.609593e+00
5.860000e-02,1.480660e+02,1.808593e-04,8.609414e+00
5.870000e-02,1.480554e+02,1.820205e-04,8.609234e+00
5.880000e-02,1.480447e+02,1.831875e-04,8.609054e+00
5.890000e-02,1.480340e+02,1.843604e-04,8.608873e+00
5.900000e-02,1.480233e+02,1.855392e-04,8.608692e+00
5.910000e-02,1.480125e+02,1.867239e-04,8.608510e+00
5.920000e-02,1.480017e+02,1.879145e-04,8.608327e+00
5.930000e-02,1.479909e+02,1.891112e-04,8.608144e+00
5.940000e-02,1.479800e+02,1.903138e-04,8.607960e+00
5.950000e-02,1.479691e+02,1.915224e-04,8.607776e+00
5.960000e-02,1.479582e+02,1.927370e-04,8.607590e+00
5.970000e-02,1.479472e+02,1.939577e-04,8.607405e+00
5.980000e-02,1.479362e+02,1.951844e-04,8.607218e+00
5.990000e-02,1.479252e+02,1.964172e-04,8.607032e+00
6.000000e-02,1.479141e+02,1.976561e-04,8.606844e+00
6.010000e-02,1.479030e+02,1.989011e-04,8.606656e+00
6.020000e-02,1.478918e+02,2.001523e-04,8.606467e+00
6.030000e-02,1.478806e+02,2.014096e-04,8.606278e+00
6.040000e-02,1.478694e+02,2.026731e-04,8.606088e+00
6.050000e-02,1.478581e+02,2.039428e-04,8.605897e+00
6.060000e-02,1.478468e+02,2.052187e-04,8.605706e+00
6.070000e-02,1.478355e+02,2.065009e-04,8.605514e+00
6.080000e-02,1.478241e+02,2.077893e-04,8.605322e+00
6.090000e-02,1.478127e+02,2.090840e-04,8.605129e+00
6.100000e-02,1.478013e+02,2.103849e-04,8.604935e+00
6.110000e-02,1.477898e+02,2.116922e-04,8.604741e+00
6.120000e-02,1.477783e+02,2.130058e-04,8.604546e+00
6.130000e-02,1.477667e+02,2.143258e-04,8.604350e+00
6.140000e-02,1.477552e+02,2.156522e-04,8.604154e+00
6.150000e-02,1.477435e+02,2.169849e-04,8.603957e+00
6.160000e-02,1.477319e+02,2.183241e-04,8.603759e+00
6.170000e-02,1.477202e+02,2.196697e-04,8.603561e+00
6.180000e-02,1.477084e+02,2.210218e-04,8.603363e+00
6.190000e-02,1.476967e+02,2.223803e-04,8.603163e+00
6.200000e-02,1.476849e+02,2.237453e-04,8.602963e+00
6.210000e-02,1.476730e+02,2.251168e-04,8.602763e+00
6.220000e-02,1.476612e+02,2.264949e-04,8.602561e+00
6.230000e-02,1.476492e+02,2.278795e-04,8.602359e+00
6.240000e-02,1.476373e+02,2.292708e-04,8.602157e+00
6.250000e-02,1.476253e+02,2.306685e-04,8.601954e+00
6.260000e-02,1.476133e+02,2.320730e-04,8.601750e+00
6.270000e-02,1.476012e+02,2.334840e-04,8.601546e+00
6.280000e-02,1.475891e+02,2.349017e-04,8.601340e+00
6.290000e-02,1.475770e+02,2.363261e-04,8.601135e+00
6.300000e-02,1.475648e+02,2.377572e-04,8.600928e+00
6.310000e-02,1.475526e+02,2.391950e-04,8.600721e+00
6.320000e-02,1.475403e+02,2.406395e-04,8.600514e+00
6.330000e-02,1.475280e+02,2.420908e-04,8.600305e+00
6.340000e-02,1.475157e+02,2.435489e-04,8.600096e+00
6.350000e-02,1.475034e+02,2.450137e-04,8.599887e+00
6.360000e-02,1.474910e+02,2.464854e-04,8.599677e+00
6.370000e-02,1.474785e+02,2.479639e-04,8.599466e+00
6.380000e-02,1.474660e+02,2.494493e-04,8.599254e+00
6.390000e-02,1.474535e+02,2.509416e-04,8.599042e+00
6.400000e-02,1.474410e+02,2.524408e-04,8.598829e+00
6.410000e-02,1.474284e+02,2.539468e-04,8.598616e+00
6.420000e-02,1.474158e+02,2.554599e-04,8.598402e+00
6.430000e-02,1.474031e+02,2.569799e-04,8.598187e+00
6.440000e-02,1.473904e+02,2.585068e-04,8.597971e+00
6.450000e-02,1.473777e+02,2.600408e-04,8.597755e+00
6.460000e-02,1.473649e+02,2.615818e-04,8.597538e+00
6.470000e-02,1.473521e+02,2.631299e-04,8.597321e+00
6.480000e-02,1.473392e+02,2.646850e-04,8.597103e+00
6.490000e-02,1.473263e+02,2.662472e-04,8.596884e+00
6.500000e-02,1.473134e+02,2.678165e-04,8.596665e+00
6.510000e-02,1.473004e+02,2.693929e-04,8.596445e+00
6.520000e-02,1.472874e+02,2.709765e-04,8.596224e+00
6.530000e-02,1.472744e+02,2.725673e-04,8.596003e+00
6.540000e-02,1.472613e+02,2.741652e-04,8.595781e+00
6.550000e-02,1.472482e+02,2.757704e-04,8.595558e+00
6.560000e-02,1.472350e+02,2.773827e-04,8.595335e+00
6.570000e-02,1.472219e+02,2.790024e-04,8.595111e+00
6.580000e-02,1.472086e+02,2.806293e-04,8.594886e+00
6.590000e-02,1.471953e+02,2.822635e-04,8.594661e+00
6.600000e-02,1.471820e+02,2.839050e-04,8.594435e+00
6.610000e-02,1.471687e+02,2.855539e-04,8.594208e+00
6.620000e-02,1.471553e+02,2.872101e-04,8.593980e+00
6.630000e-02,1.471419e+02,2.888737e-04,8.593752e+00
6.640000e-02,1.471284e+02,2.905447e-04,8.593524e+00
6.650000e-02,1.471149e+02,2.922232e-04,8.593294e+00
6.660000e-02,1.471014e+02,2.939090e-04,8.593064e+00
6.670000e-02,1.470878e+02,2.956023e-04,8.592833e+00
6.680000e-02,1.470742e+02,2.973032e-04,8.592602e+00
6.690000e-02,1.470605e+02,2.990115e-04,8.592370e+00
6.700000e-02,1.470468e+02,3.007273e-04,8.592137e+00
6.710000e-02,1.470331e+02,3.024507e-04,8.591904e+00
6.720000e-02,1.470193e+02,3.041817e-04,8.591670e+00
6.730000e-02,1.470055e+02,3.059203e-04,8.591435e+00
6.740000e-02,1.469916e+02,3.076664e-04,8.591199e+00
6.750000e-02,1.469777e+02,3.094202e-04,8.590963e+00
6.760000e-02,1.469638e+02,3.111817e-04,8.590726e+00
6.770000e-02,1.469498e+02,3.129509e-04,8.590489e+00
6.780000e-02,1.469358e+02,3.147277e-04,8.590250e+00
6.790000e-02,1.469217e+02,3.165122e-04,8.590012e+00
6.800000e-02,1.469077e+02,3.183045e-04,8.589772e+00
6.810000e-02,1.468935e+02,3.201046e-04,8.589532e+00
6.820000e-02,1.468794e+02,3.219125e-04,8.589291e+00
6.830000e-02,1.468651e+02,3.237281e-04,8.589049e+00
6.840000e-02,1.468509e+02,3.255516e-04,8.588807e+00
6.850000e-02,1.468366e+02,3.273829e-04,8.588564e+00
6.860000e-02,1.468223e+02,3.292221e-04,8.588320e+00
6.870000e-02,1.468079e+02,3.310692e-04,8.588076e+00
6.880000e-02,1.467935e+02,3.329242e-04,8.587830e+00
6.890000e-02,1.467791e+02,3.347872e-04,8.587585e+00
6.900000e-02,1.467646e+02,3.366580e-04,8.587338e+00
6.910000e-02,1.467500e+02,3.385369e-04,8.587091e+00
6.920000e-02,1.467355e+02,3.404238e-04,8.586843e+00
6.930000e-02,1.467209e+02,3.423187e-04,8.586594e+00
6.940000e-02,1.467062e+02,3.442216e-04,8.586345e+00
6.950000e-02,1.466915e+02,3.461327e-04,8.586095e+00
6.960000e-02,1.466768e+02,3.480517e-04,8.585844e+00
6.970000e-02,1.466620e+02,3.499790e-04,8.585593e+00
6.980000e-02,1.466472e+02,3.519143e-04,8.585341e+00
6.990000e-02,1.466324e+02,3.538578e-04,8.585088e+00
7.000000e-02,1.466175e+02,3.558094e-04,8.584835e+00
7.010000e-02,1.466026e+02,3.577693e-04,8.584580e+00
7.020000e-02,1.465876e+02,3.597374e-04,8.584325e+00
7.030000e-02,1.465726e+02,3.617137e-04,8.584070e+00
7.040000e-02,1.465575e+02,3.636983e-04,8.583813e+00
7.050000e-02,1.465424e+02,3.656912e-04,8.583556e+00
7.060000e-02,1.465273e+02,3.676923e-04,8.583299e+00
7.070000e-02,1.465121e+02,3.697018e-04,8.583040e+00
7.080000e-02,1.464969e+02,3.717197e-04,8.582781e+00
7.090000e-02,1.464817e+02,3.737459e-04,8.582521e+00
7.100000e-02,1.464664e+02,3.757806e-04,8.582260e+00
7.110000e-02,1.464510e+02,3.778236e-04,8.581999e+00
7.120000e-02,1.464357e+02,3.798751e-04,8.581737e+00
7.130000e-02,1.464203e+02,3.819350e-04,8.581474e+00
7.140000e-02,1.464048e+02,3.840035e-04,8.581211e+00
7.150000e-02,1.463893e+02,3.860804e-04,8.580947e+00
7.160000e-02,1.463738e+02,3.881659e-04,8.580682e+00
7.170000e-02,1.463582e+02,3.902599e-04,8.580416e+00
7.180000e-02,1.463426e+02,3.923625e-04,8.580150e+00
7.190000e-02,1.463269e+02,3.944736e-04,8.579883e+00
7.200000e-02,1.463112e+02,3.965934e-04,8.579615e+00
7.210000e-02,1.462955e+02,3.987219e-04,8.579347e+00
7.220000e-02,1.462797e+02,4.008590e-04,8.579077e+00
7.230000e-02,1.462638e+02,4.030048e-04,8.578807e+00
7.240000e-02,1.462480e+02,4.051592e-04,8.578537e+00
7.250000e-02,1.462321e+02,4.073225e-04,8.578265e+00
7.260000e-02,1.462161e+02,4.094944e-04,8.577993e+00
7.270000e-02,1.462001e+02,4.116752e-04,8.577720e+00
7.280000e-02,1.461841e+02,4.138647e-04,8.577447e+00
7.290000e-02,1.461680e+02,4.160631e-04,8.577173e+00
7.300000e-02,1.461519e+02,4.182703e-04,8.576898e+00
7.310000e-02,1.461357e+02,4.204864e-04,8.576622e+00
7.320000e-02,1.461195e+02,4.227113e-04,8.576345e+00
7.330000e-02,1.461033e+02,4.249452e-04,8.576068e+00
7.340000e-02,1.460870e+02,4.271880e-04,8.575790e+00
7.350000e-02,1.460707e+02,4.294397e-04,8.575511e+00
7.360000e-02,1.460543e+02,4.317005e-04,8.575232e+00
7.370000e-02,1.460379e+02,4.339702e-04,8.574952e+00
7.380000e-02,1.460215e+02,4.362489e-04,8.574671e+00
7.390000e-02,1.460050e+02,4.385367e-04,8.574389e+00
7.400000e-02,1.459884e+02,4.408336e-04,8.574107e+00
7.410000e-02,1.459719e+02,4.431396e-04,8.573824e+00
7.420000e-02,1.459553e+02,4.454546e-04,8.573540e+00
7.430000e-02,1.459386e+02,4.477788e-04,8.573255e+00
7.440000e-02,1.459219e+02,4.501122e-04,8.572970e+00
7.450000e-02,1.459052e+02,4.524547e-04,8.572684e+00
7.460000e-02,1.458884e+02,4.548065e-04,8.572397e+00
7.470000e-02,1.458715e+02,4.571675e-04,8.572110e+00
7.480000e-02,1.458547e+02,4.595377e-04,8.571821e+00
7.490000e-02,1.458378e+02,4.619172e-04,8.571532e+00
7.500000e-02,1.458208e+02,4.643060e-04,8.571242e+00
7.510000e-02,1.458038e+02,4.667041e-04,8.570952e+00
7.520000e-02,1.457868e+02,4.691116e-04,8.570661e+00
7.530000e-02,1.457697e+02,4.715284e-04,8.570369e+00
7.540000e-02,1.457526e+02,4.739546e-04,8.570076e+00
7.550000e-02,1.457354e+02,4.763902e-04,8.569782e+00
7.560000e-02,1.457182e+02,4.788353e-04,8.569488e+00
7.570000e-02,1.457009e+02,4.812898e-04,8.569193e+00
7.580000e-02,1.456836e+02,4.837538e-04,8.568897e+00
7.590000e-02,1.456663e+02,4.862273e-04,8.568601e+00
7.600000e-02,1.456489e+02,4.887103e-04,8.568303e+00
7.610000e-02,1.456315e+02,4.912029e-04,8.568005e+00
7.620000e-02,1.456141e+02,4.937050e-04,8.567706e+00
7.630000e-02,1.455965e+02,4.962167e-04,8.567407e+00
7.640000e-02,1.455790e+02,4.987381e-04,8.567107e+00
7.650000e-02,1.455614e+02,5.012691e-04,8.566805e+00
7.660000e-02,1.455438e+02,5.038097e-04,8.566504e+00
7.670000e-02,1.455261e+02,5.063601e-04,8.566201e+00
7.680000e-02,1.455084e+02,5.089201e-04,8.565898e+00
7.690000e-02,1.454906e+02,5.114899e-04,8.565593e+00
7.700000e-02,1.454728e+02,5.140695e-04,8.565289e+00
7.710000e-02,1.454549e+02,5.166588e-04,8.564983e+00
7.720000e-02,1.454371e+02,5.192580e-04,8.564677e+00
7.730000e-02,1.454191e+02,5.218669e-04,8.564369e+00
7.740000e-02,1.454011e+02,5.244857e-04,8.564061e+00
7.750000e-02,1.453831e+02,5.271144e-04,8.563753e+00
7.760000e-02,1.453651e+02,5.297530e-04,8.563443e+00
7.770000e-02,1.453469e+02,5.324015e-04,8.563133e+00
7.780000e-02,1.453288e+02,5.350600e-04,8.562822e+00
7.790000e-02,1.453106e+02,5.377284e-04,8.562510e+00
7.800000e-02,1.452924e+02,5.404068e-04,8.562198e+00
7.810000e-02,1.452741e+02,5.430952e-04,8.561884e+00
7.820000e-02,1.452557e+02,5.457937e-04,8.561570e+00
7.830000e-02,1.452374e+02,5.485022e-04,8.561255e+00
7.840000e-02,1.452190e+02,5.512208e-04,8.560940e+00
7.850000e-02,1.452005e+02,5.539495e-04,8.560623e+00
7.860000e-02,1.451820e+02,5.566884e-04,8.560306e+00
7.870000e-02,1.451635e+02,5.594374e-04,8.559988e+00
7.880000e-02,1.451449e+02,5.621966e-04,8.559669e+00
7.890000e-02,1.451262e+02,5.649660e-04,8.559350e+00
7.900000e-02,1.451076e+02,5.677456e-04,8.559029e+00
7.910000e-02,1.450889e+02,5.705354e-04,8.558708e+00
7.920000e-02,1.450701e+02,5.733356e-04,8.558386e+00
7.930000e-02,1.450513e+02,5.761460e-04,8.558064e+00
7.940000e-02,1.450324e+02,5.789667e-04,8.557740e+00
7.950000e-02,1.450135e+02,5.817978e-04,8.557416e+00
7.960000e-02,1.449946e+02,5.846393e-04,8.557091e+00
7.970000e-02,1.449756e+02,5.874912e-04,8.556765e+00
7.980000e-02,1.449566e+02,5.903534e-04,8.556439e+00
7.990000e-02,1.449375e+02,5.932261e-04,8.556111e+00
8.000000e-02,1.449184e+02,5.961093e-04,8.555783e+00
8.010000e-02,1.448993e+02,5.990030e-04,8.555454e+00
8.020000e-02,1.448801e+02,6.019072e-04,8.555125e+00
8.030000e-02,1.448608e+02,6.048219e-04,8.554794e+00
8.040000e-02,1.448415e+02,6.077471e-04,8.554463e+00
8.050000e-02,1.448222e+02,6.106830e-04,8.554131e+00
8.060000e-02,1.448028e+02,6.136294e-04,8.553798e+00
8.070000e-02,1.447834e+02,6.165865e-04,8.553464e+00
8.080000e-02,1.447639e+02,6.195542e-04,8.553130e+00
8.090000e-02,1.447444e+02,6.225326e-04,8.552795e+00
8.100000e-02,1.447249e+02,6.255217e-04,8.552459e+00
8.110000e-02,1.447053e+02,6.285216e-04,8.552122e+00
8.120000e-02,1.446856e+02,6.315322e-04,8.551784e+00
8.130000e-02,1.446659e+02,6.345535e-04,8.551446e+00
8.140000e-02,1.446462e+02,6.375857e-04,8.551106e+00
8.150000e-02,1.446264e+02,6.406286e-04,8.550766e+00
8.160000e-02,1.446066e+02,6.436825e-04,8.550426e+00
8.170000e-02,1.445867e+02,6.467472e-04,8.550084e+00
8.180000e-02,1.445668e+02,6.498227e-04,8.549742e+00
8.190000e-02,1.445469e+02,6.529092e-04,8.549398e+00
8.200000e-02,1.445269e+02,6.560067e-04,8.549054e+00
8.210000e-02,1.445068e+02,6.591151e-04,8.548710e+00
8.220000e-02,1.444867e+02,6.622345e-04,8.548364e+00
8.230000e-02,1.444666e+02,6.653649e-04,8.548017e+00
8.240000e-02,1.444464e+02,6.685063e-04,8.547670e+00
8.250000e-02,1.444262e+02,6.716588e-04,8.547322e+00
8.260000e-02,1.444059e+02,6.748224e-04,8.546973e+00
8.270000e-02,1.443856e+02,6.779971e-04,8.546624e+00
8.280000e-02,1.443653e+02,6.811829e-04,8.546273e+00
8.290000e-02,1.443449e+02,6.843799e-04,8.545922e+00
8.300000e-02,1.443244e+02,6.875881e-04,8.545570e+00
8.310000e-02,1.443039e+02,6.908075e-04,8.545217e+00
8.320000e-02,1.442834e+02,6.940381e-04,8.544863e+00
8.330000e-02,1.442628e+02,6.972799e-04,8.544509e+00
8.340000e-02,1.442422e+02,7.005331e-04,8.544154e+00
8.350000e-02,1.442215e+02,7.037975e-04,8.543797e+00
8.360000e-02,1.442008e+02,7.070733e-04,8.543440e+00
8.370000e-02,1.441800e+02,7.103604e-04,8.543083e+00
8.380000e-02,1.441592e+02,7.136589e-04,8.542724e+00
8.390000e-02,1.441384e+02,7.169688e-04,8.542365e+00
8.400000e-02,1.441175e+02,7.202901e-04,8.542005e+00
8.410000e-02,1.440965e+02,7.236229e-04,8.541644e+00
8.420000e-02,1.440755e+02,7.269671e-04,8.541282e+00
8.430000e-02,1.440545e+02,7.303228e-04,8.540919e+00
8.440000e-02,1.440334e+02,7.336901e-04,8.540556e+00
8.450000e-02,1.440123e+02,7.370689e-04,8.540191e+00
8.460000e-02,1.439911e+02,7.404593e-04,8.539826e+00
8.470000e-02,1.439699e+02,7.438612e-04,8.539460e+00
8.480000e-02,1.439486e+02,7.472748e-04,8.539093e+00
8.490000e-02,1.439273e+02,7.507000e-04,8.538726e+00
8.500000e-02,1.439060e+02,7.541369e-04,8.538357e+00
8.510000e-02,1.438846e+02,7.575855e-04,8.537988e+00
8.520000e-02,1.438631e+02,7.610458e-04,8.537618e+00
8.530000e-02,1.438417e+02,7.645179e-04,8.537247e+00
8.540000e-02,1.438201e+02,7.680017e-04,8.536876e+00
8.550000e-02,1.437985e+02,7.714973e-04,8.536503e+00
8.560000e-02,1.437769e+02,7.750047e-04,8.536130e+00
8.570000e-02,1.437552e+02,7.785240e-04,8.535755e+00
8.580000e-02,1.437335e+02,7.820551e-04,8.535380e+00
8.590000e-02,1.437118e+02,7.855981e-04,8.535005e+00
8.600000e-02,1.436900e+02,7.891530e-04,8.534628e+00
8.610000e-02,1.436681e+02,7.927199e-04,8.534250e+00
8.620000e-02,1.436462e+02,7.962987e-04,8.533872e+00
8.630000e-02,1.436243e+02,7.998895e-04,8.533493e+00
8.640000e-02,1.436023e+02,8.034923e-04,8.533113e+00
8.650000e-02,1.435802e+02,8.071072e-04,8.532732e+00
