r,P,m,rho
8.746792e-02,1.501452e+02,2.048978e-06,3.273095e-01
8.766854e-02,1.501451e+02,2.063076e-06,3.273094e-01
8.786915e-02,1.501450e+02,2.077238e-06,3.273093e-01
8.806977e-02,1.501449e+02,2.091465e-06,3.273093e-01
8.827038e-02,1.501447e+02,2.105757e-06,3.273092e-01
8.847099e-02,1.501446e+02,2.120114e-06,3.273091e-01
8.867161e-02,1.501445e+02,2.134536e-06,3.273090e-01
8.887222e-02,1.501443e+02,2.149023e-06,3.273089e-01
8.907284e-02,1.501442e+02,2.163576e-06,3.273089e-01
8.927345e-02,1.501441e+02,2.178194e-06,3.273088e-01
8.947407e-02,1.501439e+02,2.192878e-06,3.273087e-01
8.967468e-02,1.501438e+02,2.207628e-06,3.273086e-01
8.987530e-02,1.501436e+02,2.222443e-06,3.273085e-01
9.007591e-02,1.501435e+02,2.237325e-06,3.273084e-01
9.027652e-02,1.501434e+02,2.252273e-06,3.273084e-01
9.047714e-02,1.501432e+02,2.267288e-06,3.273083e-01
9.067775e-02,1.501431e+02,2.282369e-06,3.273082e-01
9.087837e-02,1.501430e+02,2.297517e-06,3.273081e-01
9.107898e-02,1.501428e+02,2.312731e-06,3.273080e-01
9.127960e-02,1.501427e+02,2.328013e-06,3.273080e-01
9.148021e-02,1.501426e+02,2.343362e-06,3.273079e-01
9.168083e-02,1.501424e+02,2.358778e-06,3.273078e-01
9.188144e-02,1.501423e+02,2.374262e-06,3.273077e-01
9.208206e-02,1.501421e+02,2.389813e-06,3.273076e-01
9.228267e-02,1.501420e+02,2.405432e-06,3.273075e-01
9.248328e-02,1.501419e+02,2.421119e-06,3.273075e-01
9.268390e-02,1.501417e+02,2.436874e-06,3.273074e-01
9.288451e-02,1.501416e+02,2.452697e-06,3.273073e-01
9.308513e-02,1.501414e+02,2.468589e-06,3.273072e-01
9.328574e-02,1.501413e+02,2.484549e-06,3.273071e-01
9.348636e-02,1.501412e+02,2.500578e-06,3.273070e-01
9.368697e-02,1.501410e+02,2.516675e-06,3.273069e-01
9.388759e-02,1.501409e+02,2.532841e-06,3.273069e-01
9.408820e-02,1.501407e+02,2.549077e-06,3.273068e-01
9.428881e-02,1.501406e+02,2.565381e-06,3.273067e-01
9.448943e-02,1.501405e+02,2.581756e-06,3.273066e-01
9.469004e-02,1.501403e+02,2.598199e-06,3.273065e-01
9.489066e-02,1.501402e+02,2.614712e-06,3.273064e-01
9.509127e-02,1.501400e+02,2.631295e-06,3.273063e-01
9.529189e-02,1.501399e+02,2.647948e-06,3.273063e-01
9.549250e-02,1.501397e+02,2.664672e-06,3.273062e-01
9.569312e-02,1.501396e+02,2.681465e-06,3.273061e-01
9.589373e-02,1.501395e+02,2.698329e-06,3.273060e-01
9.609435e-02,1.501393e+02,2.715263e-06,3.273059e-01
9.629496e-02,1.501392e+02,2.732268e-06,3.273058e-01
9.649557e-02,1.501390e+02,2.749344e-06,3.273057e-01
9.669619e-02,1.501389e+02,2.766491e-06,3.273057e-01
9.689680e-02,1.501387e+02,2.783709e-06,3.273056e-01
9.709742e-02,1.501386e+02,2.800998e-06,3.273055e-01
9.729803e-02,1.501384e+02,2.818359e-06,3.273054e-01
9.749865e-02,1.501383e+02,2.835791e-06,3.273053e-01
9.769926e-02,1.501381e+02,2.853295e-06,3.273052e-01
9.789988e-02,1.501380e+02,2.870871e-06,3.273051e-01
9.810049e-02,1.501379e+02,2.888519e-06,3.273050e-01
9.830110e-02,1.501377e+02,2.906239e-06,3.273049e-01
9.850172e-02,1.501376e+02,2.924032e-06,3.273049e-01
9.870233e-02,1.501374e+02,2.941897e-06,3.273048e-01
9.890295e-02,1.501373e+02,2.959834e-06,3.273047e-01
9.910356e-02,1.501371e+02,2.977845e-06,3.273046e-01
9.930418e-02,1.501370e+02,2.995928e-06,3.273045e-01
9.950479e-02,1.501368e+02,3.014084e-06,3.273044e-01
9.970541e-02,1.501367e+02,3.032314e-06,3.273043e-01
9.990602e-02,1.501365e+02,3.050616e-06,3.273042e-01
1.001066e-01,1.501364e+02,3.068993e-06,3.273041e-01
1.003072e-01,1.501362e+02,3.087443e-06,3.273040e-01
1.005079e-01,1.501361e+02,3.105966e-06,3.273040e-01
1.007085e-01,1.501359e+02,3.124564e-06,3.273039e-01
1.009091e-01,1.501358e+02,3.143236e-06,3.273038e-01
1.011097e-01,1.501356e+02,3.161982e-06,3.273037e-01
1.013103e-01,1.501355e+02,3.180802e-06,3.273036e-01
1.015109e-01,1.501353e+02,3.199697e-06,3.273035e-01
1.017116e-01,1.501351e+02,3.218667e-06,3.273034e-01
1.019122e-01,1.501350e+02,3.237711e-06,3.273033e-01
1.021128e-01,1.501348e+02,3.256830e-06,3.273032e-01
1.023134e-01,1.501347e+02,3.276025e-06,3.273031e-01
1.025140e-01,1.501345e+02,3.295295e-06,3.273030e-01
1.027146e-01,1.501344e+02,3.314640e-06,3.273029e-01
1.029152e-01,1.501342e+02,3.334061e-06,3.273029e-01
1.031159e-01,1.501341e+02,3.353557e-06,3.273028e-01
1.033165e-01,1.501339e+02,3.373129e-06,3.273027e-01
1.035171e-01,1.501338e+02,3.392778e-06,3.273026e-01
1.037177e-01,1.501336e+02,3.412502e-06,3.273025e-01
1.039183e-01,1.501334e+02,3.432303e-06,3.273024e-01
1.041189e-01,1.501333e+02,3.452180e-06,3.273023e-01
1.043195e-01,1.501331e+02,3.472134e-06,3.273022e-01
1.045202e-01,1.501330e+02,3.492164e-06,3.273021e-01
1.047208e-01,1.501328e+02,3.512271e-06,3.273020e-01
1.049214e-01,1.501327e+02,3.532456e-06,3.273019e-01
1.051220e-01,1.501325e+02,3.552717e-06,3.273018e-01
1.053226e-01,1.501323e+02,3.573056e-06,3.273017e-01
1.055232e-01,1.501322e+02,3.593473e-06,3.273016e-01
1.057238e-01,1.501320e+02,3.613967e-06,3.273015e-01
1.059245e-01,1.501319e+02,3.634538e-06,3.273014e-01
1.061251e-01,1.501317e+02,3.655188e-06,3.273013e-01
1.063257e-01,1.501315e+02,3.675916e-06,3.273012e-01
1.065263e-01,1.501314e+02,3.696722e-06,3.273011e-01
1.067269e-01,1.501312e+02,3.717606e-06,3.273010e-01
1.069275e-01,1.501311e+02,3.738569e-06,3.273010e-01
1.071281e-01,1.501309e+02,3.759610e-06,3.273009e-01
1.073288e-01,1.501307e+02,3.780730e-06,3.273008e-01
1.075294e-01,1.501306e+02,3.801930e-06,3.273007e-01
1.077300e-01,1.501304e+02,3.823208e-06,3.273006e-01
1.079306e-01,1.501303e+02,3.844565e-06,3.273005e-01
1.081312e-01,1.501301e+02,3.866002e-06,3.273004e-01
1.083318e-01,1.501299e+02,3.887519e-06,3.273003e-01
1.085324e-01,1.501298e+02,3.909115e-06,3.273002e-01
1.087331e-01,1.501296e+02,3.930791e-06,3.273001e-01
1.089337e-01,1.501294e+02,3.952547e-06,3.273000e-01
1.091343e-01,1.501293e+02,3.974383e-06,3.272999e-01
1.093349e-01,1.501291e+02,3.996299e-06,3.272998e-01
1.095355e-01,1.501290e+02,4.018296e-06,3.272997e-01
1.097361e-01,1.501288e+02,4.040373e-06,3.272996e-01
1.099367e-01,1.501286e+02,4.062531e-06,3.272995e-01
1.101374e-01,1.501285e+02,4.084770e-06,3.272994e-01
1.103380e-01,1.501283e+02,4.107090e-06,3.272993e-01
1.105386e-01,1.501281e+02,4.129491e-06,3.272992e-01
1.107392e-01,1.501280e+02,4.151973e-06,3.272991e-01
1.109398e-01,1.501278e+02,4.174537e-06,3.272990e-01
1.111404e-01,1.501276e+02,4.197182e-06,3.272989e-01
1.113410e-01,1.501275e+02,4.219909e-06,3.272988e-01
1.115417e-01,1.501273e+02,4.242718e-06,3.272987e-01
1.117423e-01,1.501271e+02,4.265609e-06,3.272986e-01
1.119429e-01,1.501270e+02,4.288582e-06,3.272985e-01
1.121435e-01,1.501268e+02,4.311638e-06,3.272984e-01
1.123441e-01,1.501266e+02,4.334776e-06,3.272983e-01
1.125447e-01,1.501264e+02,4.357996e-06,3.272982e-01
1.127453e-01,1.501263e+02,4.381300e-06,3.272981e-01
1.129460e-01,1.501261e+02,4.404686e-06,3.272980e-01
1.131466e-01,1.501259e+02,4.428155e-06,3.272979e-01
1.133472e-01,1.501258e+02,4.451708e-06,3.272978e-01
1.135478e-01,1.501256e+02,4.475344e-06,3.272977e-01
1.137484e-01,1.501254e+02,4.499063e-06,3.272976e-01
1.139490e-01,1.501253e+02,4.522866e-06,3.272974e-01
1.141497e-01,1.501251e+02,4.546753e-06,3.272973e-01
1.143503e-01,1.501249e+02,4.570724e-06,3.272972e-01
1.145509e-01,1.501247e+02,4.594779e-06,3.272971e-01
1.147515e-01,1.501246e+02,4.618918e-06,3.272970e-01
1.149521e-01,1.501244e+02,4.643142e-06,3.272969e-01
1.151527e-01,1.501242e+02,4.667450e-06,3.272968e-01
1.153533e-01,1.501241e+02,4.691843e-06,3.272967e-01
1.155540e-01,1.501239e+02,4.716320e-06,3.272966e-01
1.157546e-01,1.501237e+02,4.740883e-06,3.272965e-01
1.159552e-01,1.501235e+02,4.765530e-06,3.272964e-01
1.161558e-01,1.501234e+02,4.790263e-06,3.272963e-01
1.163564e-01,1.501232e+02,4.815082e-06,3.272962e-01
1.165570e-01,1.501230e+02,4.839986e-06,3.272961e-01
1.167576e-01,1.501228e+02,4.864976e-06,3.272960e-01
1.169583e-01,1.501227e+02,4.890051e-06,3.272959e-01
1.171589e-01,1.501225e+02,4.915213e-06,3.272958e-01
1.173595e-01,1.501223e+02,4.940460e-06,3.272957e-01
1.175601e-01,1.501221e+02,4.965794e-06,3.272956e-01
1.177607e-01,1.501219e+02,4.991215e-06,3.272955e-01
1.179613e-01,1.501218e+02,5.016722e-06,3.272953e-01
1.181619e-01,1.501216e+02,5.042316e-06,3.272952e-01
1.183626e-01,1.501214e+02,5.067997e-06,3.272951e-01
1.185632e-01,1.501212e+02,5.093764e-06,3.272950e-01
1.187638e-01,1.501211e+02,5.119619e-06,3.272949e-01
1.189644e-01,1.501209e+02,5.145562e-06,3.272948e-01
1.191650e-01,1.501207e+02,5.171591e-06,3.272947e-01
1.193656e-01,1.501205e+02,5.197709e-06,3.272946e-01
1.195662e-01,1.501203e+02,5.223914e-06,3.272945e-01
1.197669e-01,1.501202e+02,5.250207e-06,3.272944e-01
1.199675e-01,1.501200e+02,5.276588e-06,3.272943e-01
1.201681e-01,1.501198e+02,5.303057e-06,3.272942e-01
1.203687e-01,1.501196e+02,5.329615e-06,3.272941e-01
1.205693e-01,1.501194e+02,5.356261e-06,3.272939e-01
1.207699e-01,1.501193e+02,5.382996e-06,3.272938e-01
1.209705e-01,1.501191e+02,5.409820e-06,3.272937e-01
1.211712e-01,1.501189e+02,5.436733e-06,3.272936e-01
1.213718e-01,1.501187e+02,5.463734e-06,3.272935e-01
1.215724e-01,1.501185e+02,5.490825e-06,3.272934e-01
1.217730e-01,1.501183e+02,5.518006e-06,3.272933e-01
1.219736e-01,1.501182e+02,5.545276e-06,3.272932e-01
1.221742e-01,1.501180e+02,5.572635e-06,3.272931e-01
1.223748e-01,1.501178e+02,5.600085e-06,3.272930e-01
1.225755e-01,1.501176e+02,5.627624e-06,3.272928e-01
1.227761e-01,1.501174e+02,5.655254e-06,3.272927e-01
1.229767e-01,1.501172e+02,5.682974e-06,3.272926e-01
1.231773e-01,1.501171e+02,5.710784e-06,3.272925e-01
1.233779e-01,1.501169e+02,5.738685e-06,3.272924e-01
1.235785e-01,1.501167e+02,5.766676e-06,3.272923e-01
1.237791e-01,1.501165e+02,5.794759e-06,3.272922e-01
1.239798e-01,1.501163e+02,5.822932e-06,3.272921e-01
1.241804e-01,1.501161e+02,5.851197e-06,3.272920e-01
1.243810e-01,1.501159e+02,5.879553e-06,3.272918e-01
1.245816e-01,1.501158e+02,5.908000e-06,3.272917e-01
1.247822e-01,1.501156e+02,5.936539e-06,3.272916e-01
1.249828e-01,1.501154e+02,5.965170e-06,3.272915e-01
1.251834e-01,1.501152e+02,5.993892e-06,3.272914e-01
1.253841e-01,1.501150e+02,6.022707e-06,3.272913e-01
1.255847e-01,1.501148e+02,6.051614e-06,3.272912e-01
1.257853e-01,1.501146e+02,6.080613e-06,3.272910e-01
1.259859e-01,1.501144e+02,6.109705e-06,3.272909e-01
1.261865e-01,1.501142e+02,6.138889e-06,3.272908e-01
1.263871e-01,1.501141e+02,6.168166e-06,3.272907e-01
1.265877e-01,1.501139e+02,6.197536e-06,3.272906e-01
1.267884e-01,1.501137e+02,6.226999e-06,3.272905e-01
1.269890e-01,1.501135e+02,6.256555e-06,3.272904e-01
1.271896e-01,1.501133e+02,6.286205e-06,3.272902e-01
1.273902e-01,1.501131e+02,6.315948e-06,3.272901e-01
1.275908e-01,1.501129e+02,6.345785e-06,3.272900e-01
1.277914e-01,1.501127e+02,6.375716e-06,3.272899e-01
1.279921e-01,1.501125e+02,6.405740e-06,3.272898e-01
1.281927e-01,1.501123e+02,6.435859e-06,3.272897e-01
1.283933e-01,1.501121e+02,6.466072e-06,3.272895e-01
1.285939e-01,1.501119e+02,6.496379e-06,3.272894e-01
1.287945e-01,1.501118e+02,6.526781e-06,3.272893e-01
1.289951e-01,1.501116e+02,6.557278e-06,3.272892e-01
1.291957e-01,1.501114e+02,6.587869e-06,3.272891e-01
1.293964e-01,1.501112e+02,6.618556e-06,3.272890e-01
1.295970e-01,1.501110e+02,6.649337e-06,3.272888e-01
1.297976e-01,1.501108e+02,6.680214e-06,3.272887e-01
1.299982e-01,1.501106e+02,6.711186e-06,3.272886e-01
1.301988e-01,1.501104e+02,6.742254e-06,3.272885e-01
1.303994e-01,1.501102e+02,6.773418e-06,3.272884e-01
1.306000e-01,1.501100e+02,6.804677e-06,3.272883e-01
1.308007e-01,1.501098e+02,6.836032e-06,3.272881e-01
1.310013e-01,1.501096e+02,6.867484e-06,3.272880e-01
1.312019e-01,1.501094e+02,6.899032e-06,3.272879e-01
1.314025e-01,1.501092e+02,6.930676e-06,3.272878e-01
1.316031e-01,1.501090e+02,6.962417e-06,3.272877e-01
1.318037e-01,1.501088e+02,6.994255e-06,3.272875e-01
1.320043e-01,1.501086e+02,7.026190e-06,3.272874e-01
1.322050e-01,1.501084e+02,7.058221e-06,3.272873e-01
1.324056e-01,1.501082e+02,7.090350e-06,3.272872e-01
1.326062e-01,1.501080e+02,7.122576e-06,3.272871e-01
1.328068e-01,1.501078e+02,7.154900e-06,3.272869e-01
1.330074e-01,1.501076e+02,7.187321e-06,3.272868e-01
1.332080e-01,1.501074e+02,7.219840e-06,3.272867e-01
1.334086e-01,1.501072e+02,7.252458e-06,3.272866e-01
1.336093e-01,1.501070e+02,7.285173e-06,3.272865e-01
1.338099e-01,1.501068e+02,7.317986e-06,3.272863e-01
1.340105e-01,1.501066e+02,7.350898e-06,3.272862e-01
1.342111e-01,1.501064e+02,7.383908e-06,3.272861e-01
1.344117e-01,1.501062e+02,7.417017e-06,3.272860e-01
1.346123e-01,1.501060e+02,7.450224e-06,3.272859e-01
1.348129e-01,1.501058e+02,7.483531e-06,3.272857e-01
1.350136e-01,1.501056e+02,7.516937e-06,3.272856e-01
1.352142e-01,1.501054e+02,7.550442e-06,3.272855e-01
1.354148e-01,1.501052e+02,7.584046e-06,3.272854e-01
1.356154e-01,1.501050e+02,7.617750e-06,3.272852e-01
1.358160e-01,1.501048e+02,7.651554e-06,3.272851e-01
1.360166e-01,1.501046e+02,7.685457e-06,3.272850e-01
1.362172e-01,1.501044e+02,7.719461e-06,3.272849e-01
1.364179e-01,1.501042e+02,7.753565e-06,3.272848e-01
1.366185e-01,1.501040e+02,7.787768e-06,3.272846e-01
1.368191e-01,1.501038e+02,7.822073e-06,3.272845e-01
1.370197e-01,1.501036e+02,7.856478e-06,3.272844e-01
1.372203e-01,1.501034e+02,7.890983e-06,3.272843e-01
1.374209e-01,1.501032e+02,7.925590e-06,3.272841e-01
1.376215e-01,1.501029e+02,7.960297e-06,3.272840e-01
1.378222e-01,1.501027e+02,7.995106e-06,3.272839e-01
1.380228e-01,1.501025e+02,8.030016e-06,3.272838e-01
1.382234e-01,1.501023e+02,8.065028e-06,3.272836e-01
1.384240e-01,1.501021e+02,8.100141e-06,3.272835e-01
1.386246e-01,1.501019e+02,8.135355e-06,3.272834e-01
1.388252e-01,1.501017e+02,8.170672e-06,3.272833e-01
1.390258e-01,1.501015e+02,8.206091e-06,3.272831e-01
1.392265e-01,1.501013e+02,8.241612e-06,3.272830e-01
1.394271e-01,1.501011e+02,8.277235e-06,3.272829e-01
1.396277e-01,1.501009e+02,8.312961e-06,3.272828e-01
1.398283e-01,1.501007e+02,8.348790e-06,3.272826e-01
1.400289e-01,1.501004e+02,8.384721e-06,3.272825e-01
1.402295e-01,1.501002e+02,8.420755e-06,3.272824e-01
1.404301e-01,1.501000e+02,8.456892e-06,3.272822e-01
1.406308e-01,1.500998e+02,8.493133e-06,3.272821e-01
1.408314e-01,1.500996e+02,8.529476e-06,3.272820e-01
1.410320e-01,1.500994e+02,8.565924e-06,3.272819e-01
1.412326e-01,1.500992e+02,8.602475e-06,3.272817e-01
1.414332e-01,1.500990e+02,8.639130e-06,3.272816e-01
1.416338e-01,1.500988e+02,8.675889e-06,3.272815e-01
1.418345e-01,1.500985e+02,8.712751e-06,3.272814e-01
1.420351e-01,1.500983e+02,8.749719e-06,3.272812e-01
1.422357e-01,1.500981e+02,8.786790e-06,3.272811e-01
1.424363e-01,1.500979e+02,8.823966e-06,3.272810e-01
1.426369e-01,1.500977e+02,8.861247e-06,3.272808e-01
1.428375e-01,1.500975e+02,8.898633e-06,3.272807e-01
1.430381e-01,1.500973e+02,8.936123e-06,3.272806e-01
1.432388e-01,1.500970e+02,8.973719e-06,3.272804e-01
1.434394e-01,1.500968e+02,9.011420e-06,3.272803e-01
1.436400e-01,1.500966e+02,9.049227e-06,3.272802e-01
1.438406e-01,1.500964e+02,9.087139e-06,3.272801e-01
1.440412e-01,1.500962e+02,9.125157e-06,3.272799e-01
1.442418e-01,1.500960e+02,9.163280e-06,3.272798e-01
1.444424e-01,1.500957e+02,9.201510e-06,3.272797e-01
1.446431e-01,1.500955e+02,9.239846e-06,3.272795e-01
1.448437e-01,1.500953e+02,9.278288e-06,3.272794e-01
1.450443e-01,1.500951e+02,9.316837e-06,3.272793e-01
1.452449e-01,1.500949e+02,9.355492e-06,3.272791e-01
1.454455e-01,1.500947e+02,9.394254e-06,3.272790e-01
1.456461e-01,1.500944e+02,9.433123e-06,3.272789e-01
1.458467e-01,1.500942e+02,9.472099e-06,3.272787e-01
1.460474e-01,1.500940e+02,9.511182e-06,3.272786e-01
1.462480e-01,1.500938e+02,9.550373e-06,3.272785e-01
1.464486e-01,1.500936e+02,9.589671e-06,3.272784e-01
1.466492e-01,1.500933e+02,9.629076e-06,3.272782e-01
1.468498e-01,1.500931e+02,9.668590e-06,3.272781e-01
1.470504e-01,1.500929e+02,9.708211e-06,3.272780e-01
1.472510e-01,1.500927e+02,9.747941e-06,3.272778e-01
1.474517e-01,1.500925e+02,9.787778e-06,3.272777e-01
1.476523e-01,1.500922e+02,9.827724e-06,3.272776e-01
1.478529e-01,1.500920e+02,9.867779e-06,3.272774e-01
1.480535e-01,1.500918e+02,9.907942e-06,3.272773e-01
1.482541e-01,1.500916e+02,9.948214e-06,3.272772e-01
1.484547e-01,1.500913e+02,9.988595e-06,3.272770e-01
1.486553e-01,1.500911e+02,1.002909e-05,3.272769e-01
1.488560e-01,1.500909e+02,1.006968e-05,3.272767e-01
1.490566e-01,1.500907e+02,1.011039e-05,3.272766e-01
1.492572e-01,1.500904e+02,1.015121e-05,3.272765e-01
1.494578e-01,1.500902e+02,1.019214e-05,3.272763e-01
1.496584e-01,1.500900e+02,1.023318e-05,3.272762e-01
1.498590e-01,1.500898e+02,1.027433e-05,3.272761e-01
1.500596e-01,1.500895e+02,1.031558e-05,3.272759e-01
1.502603e-01,1.500893e+02,1.035695e-05,3.272758e-01
1.504609e-01,1.500891e+02,1.039843e-05,3.272757e-01
1.506615e-01,1.500889e+02,1.044002e-05,3.272755e-01
1.508621e-01,1.500886e+02,1.048172e-05,3.272754e-01
1.510627e-01,1.500884e+02,1.052353e-05,3.272753e-01
1.512633e-01,1.500882e+02,1.056545e-05,3.272751e-01
1.514639e-01,1.500880e+02,1.060749e-05,3.272750e-01
1.516646e-01,1.500877e+02,1.064963e-05,3.272748e-01
1.518652e-01,1.500875e+02,1.069189e-05,3.272747e-01
1.520658e-01,1.500873e+02,1.073425e-05,3.272746e-01
1.522664e-01,1.500870e+02,1.077673e-05,3.272744e-01
1.524670e-01,1.500868e+02,1.081932e-05,3.272743e-01
1.526676e-01,1.500866e+02,1.086203e-05,3.272742e-01
1.528682e-01,1.500864e+02,1.090484e-05,3.272740e-01
1.530689e-01,1.500861e+02,1.094777e-05,3.272739e-01
1.532695e-01,1.500859e+02,1.099081e-05,3.272737e-01
1.534701e-01,1.500857e+02,1.103396e-05,3.272736e-01
1.536707e-01,1.500854e+02,1.107723e-05,3.272735e-01
1.538713e-01,1.500852e+02,1.112061e-05,3.272733e-01
1.540719e-01,1.500850e+02,1.116410e-05,3.272732e-01
1.542726e-01,1.500847e+02,1.120770e-05,3.272730e-01
1.544732e-01,1.500845e+02,1.125142e-05,3.272729e-01
1.546738e-01,1.500843e+02,1.129525e-05,3.272728e-01
1.548744e-01,1.500840e+02,1.133920e-05,3.272726e-01
1.550750e-01,1.500838e+02,1.138326e-05,3.272725e-01
1.552756e-01,1.500836e+02,1.142743e-05,3.272723e-01
1.554762e-01,1.500833e+02,1.147172e-05,3.272722e-01
1.556769e-01,1.500831e+02,1.151612e-05,3.272721e-01
1.558775e-01,1.500829e+02,1.156064e-05,3.272719e-01
1.560781e-01,1.500826e+02,1.160527e-05,3.272718e-01
1.562787e-01,1.500824e+02,1.165001e-05,3.272716e-01
1.564793e-01,1.500822e+02,1.169487e-05,3.272715e-01
1.566799e-01,1.500819e+02,1.173985e-05,3.272714e-01
1.568805e-01,1.500817e+02,1.178494e-05,3.272712e-01
1.570812e-01,1.500815e+02,1.183015e-05,3.272711e-01
1.572818e-01,1.500812e+02,1.187547e-05,3.272709e-01
1.574824e-01,1.500810e+02,1.192090e-05,3.272708e-01
1.576830e-01,1.500808e+02,1.196646e-05,3.272706e-01
1.578836e-01,1.500805e+02,1.201212e-05,3.272705e-01
1.580842e-01,1.500803e+02,1.205791e-05,3.272704e-01
1.582848e-01,1.500801e+02,1.210381e-05,3.272702e-01
1.584855e-01,1.500798e+02,1.214982e-05,3.272701e-01
1.586861e-01,1.500796e+02,1.219596e-05,3.272699e-01
1.588867e-01,1.500793e+02,1.224221e-05,3.272698e-01
1.590873e-01,1.500791e+02,1.228857e-05,3.272696e-01
1.592879e-01,1.500789e+02,1.233506e-05,3.272695e-01
1.594885e-01,1.500786e+02,1.238166e-05,3.272694e-01
1.596891e-01,1.500784e+02,1.242838e-05,3.272692e-01
1.598898e-01,1.500781e+02,1.247521e-05,3.272691e-01
1.600904e-01,1.500779e+02,1.252216e-05,3.272689e-01
1.602910e-01,1.500777e+02,1.256923e-05,3.272688e-01
1.604916e-01,1.500774e+02,1.261642e-05,3.272686e-01
1.606922e-01,1.500772e+02,1.266373e-05,3.272685e-01
1.608928e-01,1.500769e+02,1.271115e-05,3.272683e-01
1.610934e-01,1.500767e+02,1.275869e-05,3.272682e-01
1.612941e-01,1.500764e+02,1.280635e-05,3.272680e-01
1.614947e-01,1.500762e+02,1.285413e-05,3.272679e-01
1.616953e-01,1.500760e+02,1.290203e-05,3.272678e-01
1.618959e-01,1.500757e+02,1.295005e-05,3.272676e-01
1.620965e-01,1.500755e+02,1.299818e-05,3.272675e-01
1.622971e-01,1.500752e+02,1.304644e-05,3.272673e-01
1.624977e-01,1.500750e+02,1.309481e-05,3.272672e-01
1.626984e-01,1.500747e+02,1.314330e-05,3.272670e-01
1.628990e-01,1.500745e+02,1.319192e-05,3.272669e-01
1.630996e-01,1.500743e+02,1.324065e-05,3.272667e-01
1.633002e-01,1.500740e+02,1.328950e-05,3.272666e-01
1.635008e-01,1.500738e+02,1.333848e-05,3.272664e-01
1.637014e-01,1.500735e+02,1.338757e-05,3.272663e-01
1.639020e-01,1.500733e+02,1.343678e-05,3.272661e-01
1.641027e-01,1.500730e+02,1.348611e-05,3.272660e-01
1.643033e-01,1.500728e+02,1.353557e-05,3.272658e-01
1.645039e-01,1.500725e+02,1.358514e-05,3.272657e-01
1.647045e-01,1.500723e+02,1.363484e-05,3.272655e-01
1.649051e-01,1.500720e+02,1.368465e-05,3.272654e-01
1.651057e-01,1.500718e+02,1.373459e-05,3.272652e-01
1.653063e-01,1.500715e+02,1.378465e-05,3.272651e-01
1.655070e-01,1.500713e+02,1.383483e-05,3.272649e-01
1.657076e-01,1.500710e+02,1.388513e-05,3.272648e-01
1.659082e-01,1.500708e+02,1.393556e-05,3.272646e-01
1.661088e-01,1.500705e+02,1.398610e-05,3.272645e-01
1.663094e-01,1.500703e+02,1.403677e-05,3.272643e-01
1.665100e-01,1.500700e+02,1.408756e-05,3.272642e-01
1.667106e-01,1.500698e+02,1.413847e-05,3.272640e-01
1.669113e-01,1.500695e+02,1.418951e-05,3.272639e-01
1.671119e-01,1.500693e+02,1.424067e-05,3.272637e-01
1.673125e-01,1.500690e+02,1.429195e-05,3.272636e-01
1.675131e-01,1.500688e+02,1.434335e-05,3.272634e-01
1.677137e-01,1.500685e+02,1.439488e-05,3.272633e-01
1.679143e-01,1.500683e+02,1.444652e-05,3.272631e-01
1.681150e-01,1.500680e+02,1.449830e-05,3.272630e-01
1.683156e-01,1.500678e+02,1.455019e-05,3.272628e-01
1.685162e-01,1.500675e+02,1.460221e-05,3.272627e-01
1.687168e-01,1.500673e+02,1.465436e-05,3.272625e-01
1.689174e-01,1.500670e+02,1.470663e-05,3.272624e-01
1.691180e-01,1.500668e+02,1.475902e-05,3.272622e-01
1.693186e-01,1.500665e+02,1.481153e-05,3.272621e-01
1.695193e-01,1.500663e+02,1.486417e-05,3.272619e-01
1.697199e-01,1.500660e+02,1.491694e-05,3.272618e-01
1.699205e-01,1.500658e+02,1.496983e-05,3.272616e-01
1.701211e-01,1.500655e+02,1.502284e-05,3.272614e-01
1.703217e-01,1.500652e+02,1.507598e-05,3.272613e-01
1.705223e-01,1.500650e+02,1.512925e-05,3.272611e-01
1.707229e-01,1.500647e+02,1.518264e-05,3.272610e-01
1.709236e-01,1.500645e+02,1.523615e-05,3.272608e-01
1.711242e-01,1.500642e+02,1.528980e-05,3.272607e-01
1.713248e-01,1.500640e+02,1.534356e-05,3.272605e-01
1.715254e-01,1.500637e+02,1.539746e-05,3.272604e-01
1.717260e-01,1.500634e+02,1.545147e-05,3.272602e-01
1.719266e-01,1.500632e+02,1.550562e-05,3.272601e-01
1.721272e-01,1.500629e+02,1.555989e-05,3.272599e-01
1.723279e-01,1.500627e+02,1.561429e-05,3.272597e-01
1.725285e-01,1.500624e+02,1.566881e-05,3.272596e-01
1.727291e-01,1.500621e+02,1.572346e-05,3.272594e-01
1.729297e-01,1.500619e+02,1.577824e-05,3.272593e-01
1.731303e-01,1.500616e+02,1.583315e-05,3.272591e-01
1.733309e-01,1.500614e+02,1.588818e-05,3.272590e-01
1.735315e-01,1.500611e+02,1.594334e-05,3.272588e-01
