r,P,m
9.3183888250e-02,8.8501053448e+02,3.8068475039e-06
9.3383853676e-02,8.8500967341e+02,3.8313539064e-06
9.3583819101e-02,8.8500881049e+02,3.8559652492e-06
9.3783784527e-02,8.8500794574e+02,3.8806817563e-06
9.3983749952e-02,8.8500707914e+02,3.9055036520e-06
9.4183715378e-02,8.8500621071e+02,3.9304311603e-06
9.4383680803e-02,8.8500534043e+02,3.9554645053e-06
9.4583646228e-02,8.8500446831e+02,3.9806039113e-06
9.4783611654e-02,8.8500359435e+02,4.0058496023e-06
9.4983577079e-02,8.8500271855e+02,4.0312018024e-06
9.5183542505e-02,8.8500184091e+02,4.0566607358e-06
9.5383507930e-02,8.8500096143e+02,4.0822266266e-06
9.5583473356e-02,8.8500008010e+02,4.1078996989e-06
9.5783438781e-02,8.8499919694e+02,4.1336801768e-06
9.5983404206e-02,8.8499831193e+02,4.1595682845e-06
9.6183369632e-02,8.8499742508e+02,4.1855642460e-06
9.6383335057e-02,8.8499653640e+02,4.2116682856e-06
9.6583300483e-02,8.8499564587e+02,4.2378806272e-06
9.6783265908e-02,8.8499475350e+02,4.2642014951e-06
9.6983231334e-02,8.8499385929e+02,4.2906311134e-06
9.7183196759e-02,8.8499296324e+02,4.3171697061e-06
9.7383162184e-02,8.8499206534e+02,4.3438174974e-06
9.7583127610e-02,8.8499116561e+02,4.3705747113e-06
9.7783093035e-02,8.8499026404e+02,4.3974415721e-06
9.7983058461e-02,8.8498936062e+02,4.4244183038e-06
9.8183023886e-02,8.8498845536e+02,4.4515051306e-06
9.8382989312e-02,8.8498754827e+02,4.4787022765e-06
9.8582954737e-02,8.8498663933e+02,4.5060099656e-06
9.8782920162e-02,8.8498572855e+02,4.5334284222e-06
9.8982885588e-02,8.8498481593e+02,4.5609578702e-06
9.9182851013e-02,8.8498390147e+02,4.5885985338e-06
9.9382816439e-02,8.8498298517e+02,4.6163506371e-06
9.9582781864e-02,8.8498206702e+02,4.6442144043e-06
9.9782747290e-02,8.8498114704e+02,4.6721900593e-06
9.9982712715e-02,8.8498022521e+02,4.7002778264e-06
1.0018267814e-01,8.8497930155e+02,4.7284779296e-06
1.0038264357e-01,8.8497837604e+02,4.7567905931e-06
1.0058260899e-01,8.8497744870e+02,4.7852160409e-06
1.0078257442e-01,8.8497651951e+02,4.8137544971e-06
1.0098253984e-01,8.8497558848e+02,4.8424061859e-06
1.0118250527e-01,8.8497465561e+02,4.8711713313e-06
1.0138247069e-01,8.8497372090e+02,4.9000501575e-06
1.0158243612e-01,8.8497278435e+02,4.9290428886e-06
1.0178240154e-01,8.8497184595e+02,4.9581497486e-06
1.0198236697e-01,8.8497090572e+02,4.9873709617e-06
1.0218233239e-01,8.8496996365e+02,5.0167067520e-06
1.0238229782e-01,8.8496901973e+02,5.0461573434e-06
1.0258226325e-01,8.8496807398e+02,5.0757229603e-06
1.0278222867e-01,8.8496712638e+02,5.1054038266e-06
1.0298219410e-01,8.8496617694e+02,5.1352001664e-06
1.0318215952e-01,8.8496522566e+02,5.1651122039e-06
1.0338212495e-01,8.8496427255e+02,5.1951401632e-06
1.0358209037e-01,8.8496331759e+02,5.2252842682e-06
1.0378205580e-01,8.8496236078e+02,5.2555447432e-06
1.0398202122e-01,8.8496140214e+02,5.2859218122e-06
1.0418198665e-01,8.8496044166e+02,5.3164156993e-06
1.0438195207e-01,8.8495947934e+02,5.3470266287e-06
1.0458191750e-01,8.8495851518e+02,5.3777548243e-06
1.0478188293e-01,8.8495754917e+02,5.4086005103e-06
1.0498184835e-01,8.8495658133e+02,5.4395639107e-06
1.0518181378e-01,8.8495561164e+02,5.4706452498e-06
1.0538177920e-01,8.8495464011e+02,5.5018447514e-06
1.0558174463e-01,8.8495366675e+02,5.5331626398e-06
1.0578171005e-01,8.8495269154e+02,5.5645991391e-06
1.0598167548e-01,8.8495171449e+02,5.5961544732e-06
1.0618164090e-01,8.8495073560e+02,5.6278288663e-06
1.0638160633e-01,8.8494975487e+02,5.6596225425e-06
1.0658157175e-01,8.8494877230e+02,5.6915357259e-06
1.0678153718e-01,8.8494778789e+02,5.7235686404e-06
1.0698150261e-01,8.8494680163e+02,5.7557215104e-06
1.0718146803e-01,8.8494581354e+02,5.7879945597e-06
1.0738143346e-01,8.8494482361e+02,5.8203880125e-06
1.0758139888e-01,8.8494383183e+02,5.8529020928e-06
1.0778136431e-01,8.8494283822e+02,5.8855370248e-06
1.0798132973e-01,8.8494184276e+02,5.9182930325e-06
1.0818129516e-01,8.8494084547e+02,5.9511703400e-06
1.0838126058e-01,8.8493984633e+02,5.9841691714e-06
1.0858122601e-01,8.8493884535e+02,6.0172897507e-06
1.0878119143e-01,8.8493784253e+02,6.0505323021e-06
1.0898115686e-01,8.8493683788e+02,6.0838970495e-06
1.0918112228e-01,8.8493583138e+02,6.1173842171e-06
1.0938108771e-01,8.8493482304e+02,6.1509940290e-06
1.0958105314e-01,8.8493381285e+02,6.1847267092e-06
1.0978101856e-01,8.8493280083e+02,6.2185824817e-06
1.0998098399e-01,8.8493178697e+02,6.2525615707e-06
1.1018094941e-01,8.8493077127e+02,6.2866642002e-06
1.1038091484e-01,8.8492975373e+02,6.3208905943e-06
1.1058088026e-01,8.8492873434e+02,6.3552409771e-06
1.1078084569e-01,8.8492771312e+02,6.3897155726e-06
1.1098081111e-01,8.8492669005e+02,6.4243146049e-06
1.1118077654e-01,8.8492566515e+02,6.4590382981e-06
1.1138074196e-01,8.8492463840e+02,6.4938868762e-06
1.1158070739e-01,8.8492360981e+02,6.5288605632e-06
1.1178067282e-01,8.8492257939e+02,6.5639595833e-06
1.1198063824e-01,8.8492154712e+02,6.5991841606e-06
1.1218060367e-01,8.8492051301e+02,6.6345345190e-06
1.1238056909e-01,8.8491947706e+02,6.6700108826e-06
1.1258053452e-01,8.8491843927e+02,6.7056134755e-06
1.1278049994e-01,8.8491739964e+02,6.7413425218e-06
1.1298046537e-01,8.8491635817e+02,6.7771982455e-06
1.1318043079e-01,8.8491531486e+02,6.8131808707e-06
1.1338039622e-01,8.8491426971e+02,6.8492906214e-06
1.1358036164e-01,8.8491322272e+02,6.8855277216e-06
1.1378032707e-01,8.8491217389e+02,6.9218923955e-06
1.1398029250e-01,8.8491112321e+02,6.9583848672e-06
1.1418025792e-01,8.8491007070e+02,6.9950053605e-06
1.1438022335e-01,8.8490901635e+02,7.0317540997e-06
1.1458018877e-01,8.8490796015e+02,7.0686313087e-06
1.1478015420e-01,8.8490690212e+02,7.1056372116e-06
1.1498011962e-01,8.8490584224e+02,7.1427720324e-06
1.1518008505e-01,8.8490478053e+02,7.1800359953e-06
1.1538005047e-01,8.8490371697e+02,7.2174293242e-06
1.1558001590e-01,8.8490265158e+02,7.2549522432e-06
1.1577998132e-01,8.8490158434e+02,7.2926049763e-06
1.1597994675e-01,8.8490051526e+02,7.3303877477e-06
1.1617991217e-01,8.8489944434e+02,7.3683007813e-06
1.1637987760e-01,8.8489837159e+02,7.4063443011e-06
1.1657984303e-01,8.8489729699e+02,7.4445185313e-06
1.1677980845e-01,8.8489622055e+02,7.4828236959e-06
1.1697977388e-01,8.8489514227e+02,7.5212600189e-06
1.1717973930e-01,8.8489406215e+02,7.5598277243e-06
1.1737970473e-01,8.8489298019e+02,7.5985270362e-06
1.1757967015e-01,8.8489189639e+02,7.6373581786e-06
1.1777963558e-01,8.8489081075e+02,7.6763213757e-06
1.1797960100e-01,8.8488972327e+02,7.7154168513e-06
1.1817956643e-01,8.8488863395e+02,7.7546448296e-06
1.1837953185e-01,8.8488754278e+02,7.7940055345e-06
1.1857949728e-01,8.8488644978e+02,7.8334991902e-06
1.1877946271e-01,8.8488535494e+02,7.8731260207e-06
1.1897942813e-01,8.8488425826e+02,7.9128862499e-06
1.1917939356e-01,8.8488315973e+02,7.9527801019e-06
1.1937935898e-01,8.8488205937e+02,7.9928078008e-06
1.1957932441e-01,8.8488095717e+02,8.0329695706e-06
1.1977928983e-01,8.8487985312e+02,8.0732656353e-06
1.1997925526e-01,8.8487874724e+02,8.1136962190e-06
1.2017922068e-01,8.8487763952e+02,8.1542615456e-06
1.2037918611e-01,8.8487652995e+02,8.1949618392e-06
1.2057915153e-01,8.8487541855e+02,8.2357973238e-06
1.2077911696e-01,8.8487430530e+02,8.2767682236e-06
1.2097908239e-01,8.8487319021e+02,8.3178747623e-06
1.2117904781e-01,8.8487207329e+02,8.3591171642e-06
1.2137901324e-01,8.8487095452e+02,8.4004956533e-06
1.2157897866e-01,8.8486983392e+02,8.4420104534e-06
1.2177894409e-01,8.8486871147e+02,8.4836617888e-06
1.2197890951e-01,8.8486758718e+02,8.5254498833e-06
1.2217887494e-01,8.8486646106e+02,8.5673749611e-06
1.2237884036e-01,8.8486533309e+02,8.6094372461e-06
1.2257880579e-01,8.8486420328e+02,8.6516369623e-06
1.2277877121e-01,8.8486307163e+02,8.6939743338e-06
1.2297873664e-01,8.8486193815e+02,8.7364495847e-06
1.2317870206e-01,8.8486080282e+02,8.7790629388e-06
1.2337866749e-01,8.8485966565e+02,8.8218146202e-06
1.2357863292e-01,8.8485852664e+02,8.8647048530e-06
1.2377859834e-01,8.8485738579e+02,8.9077338611e-06
1.2397856377e-01,8.8485624311e+02,8.9509018686e-06
1.2417852919e-01,8.8485509858e+02,8.9942090994e-06
1.2437849462e-01,8.8485395221e+02,9.0376557776e-06
1.2457846004e-01,8.8485280400e+02,9.0812421273e-06
1.2477842547e-01,8.8485165395e+02,9.1249683723e-06
1.2497839089e-01,8.8485050206e+02,9.1688347367e-06
1.2517835632e-01,8.8484934833e+02,9.2128414446e-06
1.2537832174e-01,8.8484819276e+02,9.2569887199e-06
1.2557828717e-01,8.8484703535e+02,9.3012767866e-06
1.2577825260e-01,8.8484587610e+02,9.3457058687e-06
1.2597821802e-01,8.8484471501e+02,9.3902761903e-06
1.2617818345e-01,8.8484355208e+02,9.4349879753e-06
1.2637814887e-01,8.8484238731e+02,9.4798414478e-06
1.2657811430e-01,8.8484122070e+02,9.5248368317e-06
1.2677807972e-01,8.8484005225e+02,9.5699743510e-06
1.2697804515e-01,8.8483888196e+02,9.6152542298e-06
1.2717801057e-01,8.8483770983e+02,9.6606766921e-06
1.2737797600e-01,8.8483653586e+02,9.7062419617e-06
1.2757794142e-01,8.8483536005e+02,9.7519502628e-06
1.2777790685e-01,8.8483418240e+02,9.7978018194e-06
1.2797787228e-01,8.8483300291e+02,9.8437968554e-06
1.2817783770e-01,8.8483182158e+02,9.8899355947e-06
1.2837780313e-01,8.8483063841e+02,9.9362182615e-06
1.2857776855e-01,8.8482945340e+02,9.9826450798e-06
1.2877773398e-01,8.8482826655e+02,1.0029216273e-05
1.2897769940e-01,8.8482707786e+02,1.0075932066e-05
1.2917766483e-01,8.8482588733e+02,1.0122792683e-05
1.2937763025e-01,8.8482469496e+02,1.0169798346e-05
1.2957759568e-01,8.8482350075e+02,1.0216949282e-05
1.2977756110e-01,8.8482230470e+02,1.0264245712e-05
1.2997752653e-01,8.8482110681e+02,1.0311687862e-05
1.3017749195e-01,8.8481990708e+02,1.0359275955e-05
1.3037745738e-01,8.8481870551e+02,1.0407010215e-05
1.3057742281e-01,8.8481750210e+02,1.0454890867e-05
1.3077738823e-01,8.8481629685e+02,1.0502918134e-05
1.3097735366e-01,8.8481508976e+02,1.0551092240e-05
1.3117731908e-01,8.8481388083e+02,1.0599413409e-05
1.3137728451e-01,8.8481267006e+02,1.0647881866e-05
1.3157724993e-01,8.8481145745e+02,1.0696497833e-05
1.3177721536e-01,8.8481024300e+02,1.0745261536e-05
1.3197718078e-01,8.8480902672e+02,1.0794173198e-05
1.3217714621e-01,8.8480780859e+02,1.0843233043e-05
1.3237711163e-01,8.8480658862e+02,1.0892441296e-05
1.3257707706e-01,8.8480536681e+02,1.0941798179e-05
1.3277704249e-01,8.8480414316e+02,1.0991303917e-05
1.3297700791e-01,8.8480291767e+02,1.1040958735e-05
1.3317697334e-01,8.8480169034e+02,1.1090762855e-05
1.3337693876e-01,8.8480046118e+02,1.1140716502e-05
1.3357690419e-01,8.8479923017e+02,1.1190819900e-05
1.3377686961e-01,8.8479799732e+02,1.1241073273e-05
1.3397683504e-01,8.8479676263e+02,1.1291476845e-05
1.3417680046e-01,8.8479552611e+02,1.1342030840e-05
1.3437676589e-01,8.8479428774e+02,1.1392735481e-05
1.3457673131e-01,8.8479304753e+02,1.1443590993e-05
1.3477669674e-01,8.8479180549e+02,1.1494597600e-05
1.3497666217e-01,8.8479056160e+02,1.1545755526e-05
1.3517662759e-01,8.8478931588e+02,1.1597064994e-05
1.3537659302e-01,8.8478806831e+02,1.1648526229e-05
1.3557655844e-01,8.8478681890e+02,1.1700139454e-05
1.3577652387e-01,8.8478556766e+02,1.1751904894e-05
1.3597648929e-01,8.8478431457e+02,1.1803822772e-05
1.3617645472e-01,8.8478305965e+02,1.1855893313e-05
1.3637642014e-01,8.8478180288e+02,1.1908116740e-05
1.3657638557e-01,8.8478054428e+02,1.1960493277e-05
1.3677635099e-01,8.8477928384e+02,1.2013023149e-05
1.3697631642e-01,8.8477802155e+02,1.2065706579e-05
1.3717628184e-01,8.8477675743e+02,1.2118543791e-05
1.3737624727e-01,8.8477549147e+02,1.2171535010e-05
1.3757621270e-01,8.8477422367e+02,1.2224680458e-05
1.3777617812e-01,8.8477295402e+02,1.2277980360e-05
1.3797614355e-01,8.8477168254e+02,1.2331434941e-05
1.3817610897e-01,8.8477040922e+02,1.2385044423e-05
1.3837607440e-01,8.8476913406e+02,1.2438809032e-05
1.3857603982e-01,8.8476785706e+02,1.2492728990e-05
1.3877600525e-01,8.8476657822e+02,1.2546804522e-05
1.3897597067e-01,8.8476529754e+02,1.2601035851e-05
1.3917593610e-01,8.8476401502e+02,1.2655423202e-05
1.3937590152e-01,8.8476273066e+02,1.2709966799e-05
1.3957586695e-01,8.8476144446e+02,1.2764666866e-05
1.3977583238e-01,8.8476015642e+02,1.2819523625e-05
1.3997579780e-01,8.8475886654e+02,1.2874537303e-05
1.4017576323e-01,8.8475757483e+02,1.2929708121e-05
1.4037572865e-01,8.8475628127e+02,1.2985036305e-05
1.4057569408e-01,8.8475498587e+02,1.3040522078e-05
1.4077565950e-01,8.8475368864e+02,1.3096165665e-05
1.4097562493e-01,8.8475238956e+02,1.3151967288e-05
1.4117559035e-01,8.8475108865e+02,1.3207927173e-05
1.4137555578e-01,8.8474978589e+02,1.3264045542e-05
1.4157552120e-01,8.8474848130e+02,1.3320322620e-05
1.4177548663e-01,8.8474717486e+02,1.3376758631e-05
1.4197545206e-01,8.8474586659e+02,1.3433353799e-05
1.4217541748e-01,8.8474455648e+02,1.3490108348e-05
1.4237538291e-01,8.8474324453e+02,1.3547022501e-05
1.4257534833e-01,8.8474193074e+02,1.3604096483e-05
1.4277531376e-01,8.8474061510e+02,1.3661330517e-05
1.4297527918e-01,8.8473929763e+02,1.3718724827e-05
1.4317524461e-01,8.8473797832e+02,1.3776279638e-05
1.4337521003e-01,8.8473665717e+02,1.3833995173e-05
1.4357517546e-01,8.8473533419e+02,1.3891871656e-05
1.4377514088e-01,8.8473400936e+02,1.3949909311e-05
1.4397510631e-01,8.8473268269e+02,1.4008108362e-05
1.4417507174e-01,8.8473135418e+02,1.4066469033e-05
1.4437503716e-01,8.8473002384e+02,1.4124991548e-05
1.4457500259e-01,8.8472869165e+02,1.4183676131e-05
1.4477496801e-01,8.8472735762e+02,1.4242523005e-05
1.4497493344e-01,8.8472602176e+02,1.4301532395e-05
1.4517489886e-01,8.8472468406e+02,1.4360704524e-05
1.4537486429e-01,8.8472334451e+02,1.4420039617e-05
1.4557482971e-01,8.8472200313e+02,1.4479537897e-05
1.4577479514e-01,8.8472065991e+02,1.4539199588e-05
1.4597476056e-01,8.8471931485e+02,1.4599024914e-05
1.4617472599e-01,8.8471796795e+02,1.4659014099e-05
1.4637469141e-01,8.8471661921e+02,1.4719167367e-05
1.4657465684e-01,8.8471526863e+02,1.4779484942e-05
1.4677462227e-01,8.8471391621e+02,1.4839967048e-05
1.4697458769e-01,8.8471256195e+02,1.4900613908e-05
1.4717455312e-01,8.8471120585e+02,1.4961425747e-05
1.4737451854e-01,8.8470984792e+02,1.5022402789e-05
1.4757448397e-01,8.8470848814e+02,1.5083545256e-05
1.4777444939e-01,8.8470712653e+02,1.5144853374e-05
1.4797441482e-01,8.8470576307e+02,1.5206327366e-05
1.4817438024e-01,8.8470439778e+02,1.5267967456e-05
1.4837434567e-01,8.8470303064e+02,1.5329773868e-05
1.4857431109e-01,8.8470166167e+02,1.5391746826e-05
1.4877427652e-01,8.8470029086e+02,1.5453886553e-05
1.4897424195e-01,8.8469891821e+02,1.5516193274e-05
1.4917420737e-01,8.8469754372e+02,1.5578667213e-05
1.4937417280e-01,8.8469616739e+02,1.5641308593e-05
1.4957413822e-01,8.8469478922e+02,1.5704117638e-05
1.4977410365e-01,8.8469340922e+02,1.5767094572e-05
1.4997406907e-01,8.8469202737e+02,1.5830239620e-05
1.5017403450e-01,8.8469064368e+02,1.5893553004e-05
1.5037399992e-01,8.8468925816e+02,1.5957034949e-05
1.5057396535e-01,8.8468787080e+02,1.6020685679e-05
1.5077393077e-01,8.8468648159e+02,1.6084505417e-05
1.5097389620e-01,8.8468509055e+02,1.6148494388e-05
1.5117386163e-01,8.8468369767e+02,1.6212652816e-05
1.5137382705e-01,8.8468230295e+02,1.6276980923e-05
1.5157379248e-01,8.8468090639e+02,1.6341478935e-05
1.5177375790e-01,8.8467950799e+02,1.6406147074e-05
1.5197372333e-01,8.8467810775e+02,1.6470985566e-05
1.5217368875e-01,8.8467670568e+02,1.6535994633e-05
1.5237365418e-01,8.8467530176e+02,1.6601174500e-05
1.5257361960e-01,8.8467389600e+02,1.6666525390e-05
1.5277358503e-01,8.8467248841e+02,1.6732047528e-05
1.5297355045e-01,8.8467107898e+02,1.6797741137e-05
1.5317351588e-01,8.8466966771e+02,1.6863606441e-05
1.5337348130e-01,8.8466825459e+02,1.6929643664e-05
1.5357344673e-01,8.8466683964e+02,1.6995853029e-05
1.5377341216e-01,8.8466542285e+02,1.7062234762e-05
1.5397337758e-01,8.8466400423e+02,1.7128789085e-05
1.5417334301e-01,8.8466258376e+02,1.7195516223e-05
1.5437330843e-01,8.8466116145e+02,1.7262416398e-05
1.5457327386e-01,8.8465973731e+02,1.7329489836e-05
1.5477323928e-01,8.8465831132e+02,1.7396736760e-05
1.5497320471e-01,8.8465688350e+02,1.7464157394e-05
1.5517317013e-01,8.8465545384e+02,1.7531751962e-05
1.5537313556e-01,8.8465402234e+02,1.7599520687e-05
1.5557310098e-01,8.8465258900e+02,1.7667463794e-05
1.5577306641e-01,8.8465115382e+02,1.7735581506e-05
1.5597303184e-01,8.8464971680e+02,1.7803874047e-05
1.5617299726e-01,8.8464827794e+02,1.7872341641e-05
1.5637296269e-01,8.8464683725e+02,1.7940984513e-05
1.5657292811e-01,8.8464539471e+02,1.8009802884e-05
1.5677289354e-01,8.8464395034e+02,1.8078796981e-05
1.5697285896e-01,8.8464250413e+02,1.8147967026e-05
1.5717282439e-01,8.8464105608e+02,1.8217313243e-05
1.5737278981e-01,8.8463960619e+02,1.8286835856e-05
1.5757275524e-01,8.8463815446e+02,1.8356535089e-05
1.5777272066e-01,8.8463670089e+02,1.8426411166e-05
1.5797268609e-01,8.8463524548e+02,1.8496464311e-05
1.5817265152e-01,8.8463378824e+02,1.8566694747e-05
1.5837261694e-01,8.8463232915e+02,1.8637102699e-05
1.5857258237e-01,8.8463086823e+02,1.8707688390e-05
1.5877254779e-01,8.8462940547e+02,1.8778452043e-05
1.5897251322e-01,8.8462794087e+02,1.8849393884e-05
1.5917247864e-01,8.8462647443e+02,1.8920514135e-05
1.5937244407e-01,8.8462500615e+02,1.8991813021e-05
1.5957240949e-01,8.8462353603e+02,1.9063290766e-05
1.5977237492e-01,8.8462206408e+02,1.9134947592e-05
1.5997234034e-01,8.8462059028e+02,1.9206783725e-05
1.6017230577e-01,8.8461911465e+02,1.9278799387e-05
1.6037227119e-01,8.8461763718e+02,1.9350994803e-05
1.6057223662e-01,8.8461615787e+02,1.9423370197e-05
1.6077220205e-01,8.8461467672e+02,1.9495925792e-05
1.6097216747e-01,8.8461319373e+02,1.9568661812e-05
1.6117213290e-01,8.8461170890e+02,1.9641578481e-05
1.6137209832e-01,8.8461022224e+02,1.9714676023e-05
1.6157206375e-01,8.8460873373e+02,1.9787954662e-05
1.6177202917e-01,8.8460724339e+02,1.9861414621e-05
1.6197199460e-01,8.8460575121e+02,1.9935056125e-05
1.6217196002e-01,8.8460425719e+02,2.0008879396e-05
1.6237192545e-01,8.8460276133e+02,2.0082884660e-05
1.6257189087e-01,8.8460126363e+02,2.0157072139e-05
1.6277185630e-01,8.8459976410e+02,2.0231442058e-05
1.6297182173e-01,8.8459826272e+02,2.0305994640e-05
1.6317178715e-01,8.8459675951e+02,2.0380730110e-05
1.6337175258e-01,8.8459525446e+02,2.0455648690e-05
1.6357171800e-01,8.8459374757e+02,2.0530750606e-05
1.6377168343e-01,8.8459223884e+02,2.0606036080e-05
1.6397164885e-01,8.8459072827e+02,2.0681505336e-05
1.6417161428e-01,8.8458921586e+02,2.0757158599e-05
1.6437157970e-01,8.8458770162e+02,2.0832996092e-05
1.6457154513e-01,8.8458618554e+02,2.0909018039e-05
1.6477151055e-01,8.8458466761e+02,2.0985224663e-05
1.6497147598e-01,8.8458314785e+02,2.1061616189e-05
1.6517144141e-01,8.8458162625e+02,2.1138192840e-05
1.6537140683e-01,8.8458010282e+02,2.1214954841e-05
1.6557137226e-01,8.8457857754e+02,2.1291902414e-05
1.6577133768e-01,8.8457705043e+02,2.1369035784e-05
1.6597130311e-01,8.8457552147e+02,2.1446355174e-05
1.6617126853e-01,8.8457399068e+02,2.1523860809e-05
1.6637123396e-01,8.8457245805e+02,2.1601552912e-05
1.6657119938e-01,8.8457092358e+02,2.1679431706e-05
1.6677116481e-01,8.8456938728e+02,2.1757497417e-05
1.6697113023e-01,8.8456784913e+02,2.1835750267e-05
1.6717109566e-01,8.8456630915e+02,2.1914190480e-05
1.6737106108e-01,8.8456476733e+02,2.1992818280e-05
1.6757102651e-01,8.8456322367e+02,2.2071633891e-05
1.6777099194e-01,8.8456167817e+02,2.2150637536e-05
1.6797095736e-01,8.8456013083e+02,2.2229829441e-05
1.6817092279e-01,8.8455858166e+02,2.2309209827e-05
1.6837088821e-01,8.8455703064e+02,2.2388778919e-05
1.6857085364e-01,8.8455547779e+02,2.2468536941e-05
1.6877081906e-01,8.8455392310e+02,2.2548484117e-05
1.6897078449e-01,8.8455236657e+02,2.2628620670e-05
1.6917074991e-01,8.8455080820e+02,2.2708946824e-05
1.6937071534e-01,8.8454924800e+02,2.2789462802e-05
1.6957068076e-01,8.8454768595e+02,2.2870168830e-05
1.6977064619e-01,8.8454612207e+02,2.2951065130e-05
1.6997061162e-01,8.8454455635e+02,2.3032151926e-05
1.7017057704e-01,8.8454298879e+02,2.3113429443e-05
1.7037054247e-01,8.8454141939e+02,2.3194897903e-05
1.7057050789e-01,8.8453984816e+02,2.3276557530e-05
1.7077047332e-01,8.8453827509e+02,2.3358408549e-05
1.7097043874e-01,8.8453670017e+02,2.3440451183e-05
1.7117040417e-01,8.8453512342e+02,2.3522685656e-05
1.7137036959e-01,8.8453354484e+02,2.3605112191e-05
1.7157033502e-01,8.8453196441e+02,2.3687731013e-05
1.7177030044e-01,8.8453038214e+02,2.3770542345e-05
1.7197026587e-01,8.8452879804e+02,2.3853546411e-05
1.7217023130e-01,8.8452721210e+02,2.3936743434e-05
1.7237019672e-01,8.8452562432e+02,2.4020133639e-05
1.7257016215e-01,8.8452403470e+02,2.4103717249e-05
1.7277012757e-01,8.8452244325e+02,2.4187494488e-05
1.7297009300e-01,8.8452084995e+02,2.4271465580e-05
1.7317005842e-01,8.8451925482e+02,2.4355630748e-05
1.7337002385e-01,8.8451765785e+02,2.4439990216e-05
1.7356998927e-01,8.8451605904e+02,2.4524544209e-05
1.7376995470e-01,8.8451445840e+02,2.4609292949e-05
1.7396992012e-01,8.8451285591e+02,2.4694236660e-05
1.7416988555e-01,8.8451125159e+02,2.4779375567e-05
1.7436985097e-01,8.8450964543e+02,2.4864709893e-05
1.7456981640e-01,8.8450803743e+02,2.4950239861e-05
1.7476978183e-01,8.8450642759e+02,2.5035965696e-05
1.7496974725e-01,8.8450481592e+02,2.5121887621e-05
1.7516971268e-01,8.8450320241e+02,2.5208005860e-05
1.7536967810e-01,8.8450158705e+02,2.5294320637e-05
1.7556964353e-01,8.8449996987e+02,2.5380832175e-05
1.7576960895e-01,8.8449835084e+02,2.5467540698e-05
1.7596957438e-01,8.8449672997e+02,2.5554446430e-05
1.7616953980e-01,8.8449510727e+02,2.5641549595e-05
1.7636950523e-01,8.8449348273e+02,2.5728850416e-05
