P,rho
8.730000e+00,3.786942e+00
8.740000e+00,3.788194e+00
8.750000e+00,3.789444e+00
8.760000e+00,3.790694e+00
8.770000e+00,3.791942e+00
8.780000e+00,3.793190e+00
8.790000e+00,3.794436e+00
8.800000e+00,3.795682e+00
8.810000e+00,3.796926e+00
8.820000e+00,3.798169e+00
8.830000e+00,3.799412e+00
8.840000e+00,3.800653e+00
8.850000e+00,3.801894e+00
8.860000e+00,3.803133e+00
8.870000e+00,3.804372e+00
8.880000e+00,3.805610e+00
8.890000e+00,3.806846e+00
8.900000e+00,3.808082e+00
8.910000e+00,3.809316e+00
8.920000e+00,3.810550e+00
8.930000e+00,3.811783e+00
8.940000e+00,3.813014e+00
8.950000e+00,3.814245e+00
8.960000e+00,3.815475e+00
8.970000e+00,3.816703e+00
8.980000e+00,3.817931e+00
8.990000e+00,3.819158e+00
9.000000e+00,3.820384e+00
9.010000e+00,3.821609e+00
9.020000e+00,3.822833e+00
9.030000e+00,3.824056e+00
9.040000e+00,3.825278e+00
9.050000e+00,3.826499e+00
9.060000e+00,3.827719e+00
9.070000e+00,3.828939e+00
9.080000e+00,3.830157e+00
9.090000e+00,3.831374e+00
9.100000e+00,3.832590e+00
9.110000e+00,3.833806e+00
9.120000e+00,3.835020e+00
9.130000e+00,3.836234e+00
9.140000e+00,3.837447e+00
9.150000e+00,3.838658e+00
9.160000e+00,3.839869e+00
9.170000e+00,3.841079e+00
9.180000e+00,3.842288e+00
9.190000e+00,3.843496e+00
9.200000e+00,3.844703e+00
9.210000e+00,3.845909e+00
9.220000e+00,3.847114e+00
9.230000e+00,3.848318e+00
9.240000e+00,3.849522e+00
9.250000e+00,3.850724e+00
9.260000e+00,3.851926e+00
9.270000e+00,3.853126e+00
9.280000e+00,3.854326e+00
9.290000e+00,3.855525e+00
9.300000e+00,3.856723e+00
9.310000e+00,3.857920e+00
9.320000e+00,3.859116e+00
9.330000e+00,3.860311e+00
9.340000e+00,3.861505e+00
9.350000e+00,3.862699e+00
9.360000e+00,3.863891e+00
9.370000e+00,3.865083e+00
9.380000e+00,3.866273e+00
9.390000e+00,3.867463e+00
9.400000e+00,3.868652e+00
9.410000e+00,3.869840e+00
9.420000e+00,3.871027e+00
9.430000e+00,3.872213e+00
9.440000e+00,3.873399e+00
9.450000e+00,3.874583e+00
9.460000e+00,3.875767e+00
9.470000e+00,3.876949e+00
9.480000e+00,3.878131e+00
9.490000e+00,3.879312e+00
9.500000e+00,3.880492e+00
9.510000e+00,3.881671e+00
9.520000e+00,3.882849e+00
9.530000e+00,3.884027e+00
9.540000e+00,3.885203e+00
9.550000e+00,3.886379e+00
9.560000e+00,3.887554e+00
9.570000e+00,3.888728e+00
9.580000e+00,3.889901e+00
9.590000e+00,3.891073e+00
9.600000e+00,3.892245e+00
9.610000e+00,3.893415e+00
9.620000e+00,3.894585e+00
9.630000e+00,3.895754e+00
9.640000e+00,3.896922e+00
9.650000e+00,3.898089e+00
9.660000e+00,3.899255e+00
9.670000e+00,3.900420e+00
9.680000e+00,3.901585e+00
9.690000e+00,3.902748e+00
9.700000e+00,3.903911e+00
9.710000e+00,3.905073e+00
9.720000e+00,3.906234e+00
9.730000e+00,3.907395e+00
9.740000e+00,3.908554e+00
9.750000e+00,3.909713e+00
9.760000e+00,3.910871e+00
9.770000e+00,3.912028e+00
9.780000e+00,3.913184e+00
9.790000e+00,3.914339e+00
9.800000e+00,3.915493e+00
9.810000e+00,3.916647e+00
9.820000e+00,3.917800e+00
9.830000e+00,3.918952e+00
9.840000e+00,3.920103e+00
9.850000e+00,3.921253e+00
9.860000e+00,3.922403e+00
9.870000e+00,3.923552e+00
9.880000e+00,3.924699e+00
9.890000e+00,3.925846e+00
9.900000e+00,3.926993e+00
9.910000e+00,3.928138e+00
9.920000e+00,3.929283e+00
9.930000e+00,3.930426e+00
9.940000e+00,3.931569e+00
9.950000e+00,3.932712e+00
9.960000e+00,3.933853e+00
9.970000e+00,3.934994e+00
9.980000e+00,3.936133e+00
9.990000e+00,3.937272e+00
1.000000e+01,3.938410e+00
1.001000e+01,3.939548e+00
1.002000e+01,3.940684e+00
1.003000e+01,3.941820e+00
1.004000e+01,3.942955e+00
1.005000e+01,3.944089e+00
1.006000e+01,3.945222e+00
1.007000e+01,3.946355e+00
1.008000e+01,3.947487e+00
1.009000e+01,3.948618e+00
1.010000e+01,3.949748e+00
1.011000e+01,3.950877e+00
1.012000e+01,3.952006e+00
1.013000e+01,3.953134e+00
1.014000e+01,3.954261e+00
1.015000e+01,3.955387e+00
1.016000e+01,3.956512e+00
1.017000e+01,3.957637e+00
1.018000e+01,3.958761e+00
1.019000e+01,3.959884e+00
1.020000e+01,3.961006e+00
1.021000e+01,3.962128e+00
1.022000e+01,3.963249e+00
1.023000e+01,3.964369e+00
1.024000e+01,3.965488e+00
1.025000e+01,3.966607e+00
1.026000e+01,3.967724e+00
1.027000e+01,3.968841e+00
1.028000e+01,3.969957e+00
1.029000e+01,3.971073e+00
1.030000e+01,3.972187e+00
1.031000e+01,3.973301e+00
1.032000e+01,3.974414e+00
1.033000e+01,3.975527e+00
1.034000e+01,3.976638e+00
1.035000e+01,3.977749e+00
1.036000e+01,3.978859e+00
1.037000e+01,3.979969e+00
1.038000e+01,3.981077e+00
1.039000e+01,3.982185e+00
1.040000e+01,3.983292e+00
1.041000e+01,3.984399e+00
1.042000e+01,3.985504e+00
1.043000e+01,3.986609e+00
1.044000e+01,3.987713e+00
1.045000e+01,3.988816e+00
1.046000e+01,3.989919e+00
1.047000e+01,3.991021e+00
1.048000e+01,3.992122e+00
1.049000e+01,3.993222e+00
1.050000e+01,3.994322e+00
1.051000e+01,3.995421e+00
1.052000e+01,3.996519e+00
1.053000e+01,3.997617e+00
1.054000e+01,3.998713e+00
1.055000e+01,3.999809e+00
1.056000e+01,4.000904e+00
1.057000e+01,4.001999e+00
1.058000e+01,4.003093e+00
1.059000e+01,4.004186e+00
1.060000e+01,4.005278e+00
1.061000e+01,4.006370e+00
1.062000e+01,4.007460e+00
1.063000e+01,4.008551e+00
1.064000e+01,4.009640e+00
1.065000e+01,4.010729e+00
1.066000e+01,4.011817e+00
1.067000e+01,4.012904e+00
1.068000e+01,4.013990e+00
1.069000e+01,4.015076e+00
1.070000e+01,4.016161e+00
1.071000e+01,4.017246e+00
1.072000e+01,4.018329e+00
1.073000e+01,4.019412e+00
1.074000e+01,4.020495e+00
1.075000e+01,4.021576e+00
1.076000e+01,4.022657e+00
1.077000e+01,4.023737e+00
1.078000e+01,4.024816e+00
1.079000e+01,4.025895e+00
1.080000e+01,4.026973e+00
1.081000e+01,4.028051e+00
1.082000e+01,4.029127e+00
1.083000e+01,4.030203e+00
1.084000e+01,4.031278e+00
1.085000e+01,4.032353e+00
1.086000e+01,4.033426e+00
1.087000e+01,4.034500e+00
1.088000e+01,4.035572e+00
1.089000e+01,4.036644e+00
1.090000e+01,4.037715e+00
1.091000e+01,4.038785e+00
1.092000e+01,4.039855e+00
1.093000e+01,4.040924e+00
1.094000e+01,4.041992e+00
1.095000e+01,4.043059e+00
1.096000e+01,4.044126e+00
1.097000e+01,4.045192e+00
1.098000e+01,4.046258e+00
1.099000e+01,4.047323e+00
1.100000e+01,4.048387e+00
1.101000e+01,4.049450e+00
1.102000e+01,4.050513e+00
1.103000e+01,4.051575e+00
1.104000e+01,4.052637e+00
1.105000e+01,4.053697e+00
1.106000e+01,4.054758e+00
1.107000e+01,4.055817e+00
1.108000e+01,4.056876e+00
1.109000e+01,4.057934e+00
1.110000e+01,4.058991e+00
1.111000e+01,4.060048e+00
1.112000e+01,4.061104e+00
1.113000e+01,4.062159e+00
1.114000e+01,4.063214e+00
1.115000e+01,4.064268e+00
1.116000e+01,4.065321e+00
1.117000e+01,4.066374e+00
1.118000e+01,4.067426e+00
1.119000e+01,4.068477e+00
1.120000e+01,4.069528e+00
1.121000e+01,4.070578e+00
1.122000e+01,4.071627e+00
1.123000e+01,4.072676e+00
1.124000e+01,4.073724e+00
1.125000e+01,4.074771e+00
1.126000e+01,4.075818e+00
1.127000e+01,4.076864e+00
1.128000e+01,4.077910e+00
1.129000e+01,4.078955e+00
1.130000e+01,4.079999e+00
1.131000e+01,4.081042e+00
1.132000e+01,4.082085e+00
1.133000e+01,4.083127e+00
1.134000e+01,4.084169e+00
1.135000e+01,4.085210e+00
1.136000e+01,4.086250e+00
1.137000e+01,4.087289e+00
1.138000e+01,4.088328e+00
1.139000e+01,4.089367e+00
1.140000e+01,4.090404e+00
1.141000e+01,4.091441e+00
1.142000e+01,4.092478e+00
1.143000e+01,4.093513e+00
1.144000e+01,4.094549e+00
1.145000e+01,4.095583e+00
1.146000e+01,4.096617e+00
1.147000e+01,4.097650e+00
1.148000e+01,4.098683e+00
1.149000e+01,4.099714e+00
1.150000e+01,4.100746e+00
1.151000e+01,4.101776e+00
1.152000e+01,4.102806e+00
1.153000e+01,4.103836e+00
1.154000e+01,4.104865e+00
1.155000e+01,4.105893e+00
1.156000e+01,4.106920e+00
1.157000e+01,4.107947e+00
1.158000e+01,4.108973e+00
1.159000e+01,4.109999e+00
1.160000e+01,4.111024e+00
1.161000e+01,4.112048e+00
1.162000e+01,4.113072e+00
1.163000e+01,4.114095e+00
1.164000e+01,4.115118e+00
1.165000e+01,4.116140e+00
1.166000e+01,4.117161e+00
1.167000e+01,4.118182e+00
1.168000e+01,4.119202e+00
1.169000e+01,4.120221e+00
1.170000e+01,4.121240e+00
1.171000e+01,4.122258e+00
1.172000e+01,4.123276e+00
1.173000e+01,4.124293e+00
1.174000e+01,4.125309e+00
1.175000e+01,4.126325e+00
1.176000e+01,4.127340e+00
1.177000e+01,4.128354e+00
1.178000e+01,4.129368e+00
1.179000e+01,4.130382e+00
1.180000e+01,4.131394e+00
1.181000e+01,4.132406e+00
1.182000e+01,4.133418e+00
1.183000e+01,4.134429e+00
1.184000e+01,4.135439e+00
1.185000e+01,4.136449e+00
1.186000e+01,4.137458e+00
1.187000e+01,4.138466e+00
1.188000e+01,4.139474e+00
1.189000e+01,4.140482e+00
1.190000e+01,4.141488e+00
1.191000e+01,4.142494e+00
1.192000e+01,4.143500e+00
1.193000e+01,4.144505e+00
1.194000e+01,4.145509e+00
1.195000e+01,4.146513e+00
1.196000e+01,4.147516e+00
1.197000e+01,4.148519e+00
1.198000e+01,4.149521e+00
1.199000e+01,4.150522e+00
1.200000e+01,4.151523e+00
1.201000e+01,4.152523e+00
1.202000e+01,4.153522e+00
1.203000e+01,4.154521e+00
1.204000e+01,4.155520e+00
1.205000e+01,4.156518e+00
1.206000e+01,4.157515e+00
1.207000e+01,4.158512e+00
1.208000e+01,4.159508e+00
1.209000e+01,4.160503e+00
1.210000e+01,4.161498e+00
1.211000e+01,4.162493e+00
1.212000e+01,4.163486e+00
1.213000e+01,4.164479e+00
1.214000e+01,4.165472e+00
1.215000e+01,4.166464e+00
1.216000e+01,4.167456e+00
1.217000e+01,4.168446e+00
1.218000e+01,4.169437e+00
1.219000e+01,4.170427e+00
1.220000e+01,4.171416e+00
1.221000e+01,4.172404e+00
1.222000e+01,4.173392e+00
1.223000e+01,4.174380e+00
1.224000e+01,4.175367e+00
1.225000e+01,4.176353e+00
1.226000e+01,4.177339e+00
1.227000e+01,4.178324e+00
1.228000e+01,4.179309e+00
1.229000e+01,4.180293e+00
1.230000e+01,4.181276e+00
1.231000e+01,4.182259e+00
1.232000e+01,4.183241e+00
1.233000e+01,4.184223e+00
1.234000e+01,4.185204e+00
1.235000e+01,4.186185e+00
1.236000e+01,4.187165e+00
1.237000e+01,4.188145e+00
1.238000e+01,4.189124e+00
1.239000e+01,4.190102e+00
1.240000e+01,4.191080e+00
1.241000e+01,4.192057e+00
1.242000e+01,4.193034e+00
1.243000e+01,4.194010e+00
1.244000e+01,4.194986e+00
1.245000e+01,4.195961e+00
1.246000e+01,4.196936e+00
1.247000e+01,4.197910e+00
1.248000e+01,4.198883e+00
1.249000e+01,4.199856e+00
1.250000e+01,4.200828e+00
1.251000e+01,4.201800e+00
1.252000e+01,4.202771e+00
1.253000e+01,4.203742e+00
1.254000e+01,4.204712e+00
1.255000e+01,4.205682e+00
1.256000e+01,4.206651e+00
1.257000e+01,4.207619e+00
1.258000e+01,4.208587e+00
1.259000e+01,4.209555e+00
1.260000e+01,4.210522e+00
1.261000e+01,4.211488e+00
1.262000e+01,4.212454e+00
1.263000e+01,4.213419e+00
1.264000e+01,4.214384e+00
1.265000e+01,4.215348e+00
1.266000e+01,4.216312e+00
1.267000e+01,4.217275e+00
1.268000e+01,4.218238e+00
1.269000e+01,4.219200e+00
1.270000e+01,4.220161e+00
1.271000e+01,4.221122e+00
1.272000e+01,4.222083e+00
1.273000e+01,4.223042e+00
1.274000e+01,4.224002e+00
1.275000e+01,4.224961e+00
1.276000e+01,4.225919e+00
1.277000e+01,4.226877e+00
1.278000e+01,4.227834e+00
1.279000e+01,4.228791e+00
1.280000e+01,4.229747e+00
1.281000e+01,4.230703e+00
1.282000e+01,4.231658e+00
1.283000e+01,4.232613e+00
1.284000e+01,4.233567e+00
1.285000e+01,4.234520e+00
1.286000e+01,4.235473e+00
1.287000e+01,4.236426e+00
1.288000e+01,4.237378e+00
1.289000e+01,4.238329e+00
1.290000e+01,4.239280e+00
1.291000e+01,4.240231e+00
1.292000e+01,4.241181e+00
1.293000e+01,4.242130e+00
1.294000e+01,4.243079e+00
1.295000e+01,4.244027e+00
1.296000e+01,4.244975e+00
1.297000e+01,4.245923e+00
1.298000e+01,4.246869e+00
1.299000e+01,4.247816e+00
1.300000e+01,4.248761e+00
1.301000e+01,4.249707e+00
1.302000e+01,4.250652e+00
1.303000e+01,4.251596e+00
1.304000e+01,4.252540e+00
1.305000e+01,4.253483e+00
1.306000e+01,4.254426e+00
1.307000e+01,4.255368e+00
1.308000e+01,4.256309e+00
1.309000e+01,4.257251e+00
1.310000e+01,4.258191e+00
1.311000e+01,4.259132e+00
1.312000e+01,4.260071e+00
1.313000e+01,4.261010e+00
1.314000e+01,4.261949e+00
1.315000e+01,4.262887e+00
1.316000e+01,4.263825e+00
1.317000e+01,4.264762e+00
1.318000e+01,4.265699e+00
1.319000e+01,4.266635e+00
1.320000e+01,4.267571e+00
1.321000e+01,4.268506e+00
1.322000e+01,4.269440e+00
1.323000e+01,4.270375e+00
1.324000e+01,4.271308e+00
1.325000e+01,4.272241e+00
1.326000e+01,4.273174e+00
1.327000e+01,4.274106e+00
1.328000e+01,4.275038e+00
1.329000e+01,4.275969e+00
1.330000e+01,4.276900e+00
1.331000e+01,4.277830e+00
1.332000e+01,4.278760e+00
1.333000e+01,4.279689e+00
1.334000e+01,4.280618e+00
1.335000e+01,4.281546e+00
1.336000e+01,4.282474e+00
1.337000e+01,4.283401e+00
1.338000e+01,4.284328e+00
1.339000e+01,4.285254e+00
1.340000e+01,4.286180e+00
1.341000e+01,4.287105e+00
1.342000e+01,4.288030e+00
1.343000e+01,4.288954e+00
1.344000e+01,4.289878e+00
1.345000e+01,4.290801e+00
1.346000e+01,4.291724e+00
1.347000e+01,4.292647e+00
1.348000e+01,4.293568e+00
1.349000e+01,4.294490e+00
1.350000e+01,4.295411e+00
1.351000e+01,4.296331e+00
1.352000e+01,4.297251e+00
1.353000e+01,4.298171e+00
1.354000e+01,4.299090e+00
1.355000e+01,4.300008e+00
1.356000e+01,4.300926e+00
1.357000e+01,4.301844e+00
1.358000e+01,4.302761e+00
1.359000e+01,4.303678e+00
1.360000e+01,4.304594e+00
1.361000e+01,4.305509e+00
1.362000e+01,4.306425e+00
1.363000e+01,4.307339e+00
1.364000e+01,4.308254e+00
1.365000e+01,4.309167e+00
1.366000e+01,4.310081e+00
1.367000e+01,4.310994e+00
1.368000e+01,4.311906e+00
1.369000e+01,4.312818e+00
1.370000e+01,4.313729e+00
1.371000e+01,4.314640e+00
1.372000e+01,4.315551e+00
1.373000e+01,4.316461e+00
1.374000e+01,4.317370e+00
1.375000e+01,4.318279e+00
1.376000e+01,4.319188e+00
1.377000e+01,4.320096e+00
1.378000e+01,4.321004e+00
1.379000e+01,4.321911e+00
1.380000e+01,4.322818e+00
1.381000e+01,4.323724e+00
1.382000e+01,4.324630e+00
1.383000e+01,4.325535e+00
1.384000e+01,4.326440e+00
1.385000e+01,4.327345e+00
1.386000e+01,4.328249e+00
1.387000e+01,4.329152e+00
1.388000e+01,4.330055e+00
1.389000e+01,4.330958e+00
1.390000e+01,4.331860e+00
1.391000e+01,4.332762e+00
1.392000e+01,4.333663e+00
1.393000e+01,4.334564e+00
1.394000e+01,4.335464e+00
1.395000e+01,4.336364e+00
1.396000e+01,4.337263e+00
1.397000e+01,4.338162e+00
1.398000e+01,4.339061e+00
1.399000e+01,4.339959e+00
1.400000e+01,4.340856e+00
1.401000e+01,4.341753e+00
1.402000e+01,4.342650e+00
1.403000e+01,4.343546e+00
1.404000e+01,4.344442e+00
1.405000e+01,4.345337e+00
1.406000e+01,4.346232e+00
1.407000e+01,4.347127e+00
1.408000e+01,4.348021e+00
1.409000e+01,4.348914e+00
1.410000e+01,4.349807e+00
1.411000e+01,4.350700e+00
1.412000e+01,4.351592e+00
1.413000e+01,4.352484e+00
1.414000e+01,4.353375e+00
1.415000e+01,4.354266e+00
1.416000e+01,4.355156e+00
1.417000e+01,4.356046e+00
1.418000e+01,4.356936e+00
1.419000e+01,4.357825e+00
1.420000e+01,4.358714e+00
1.421000e+01,4.359602e+00
1.422000e+01,4.360490e+00
1.423000e+01,4.361377e+00
1.424000e+01,4.362264e+00
1.425000e+01,4.363150e+00
1.426000e+01,4.364036e+00
1.427000e+01,4.364922e+00
1.428000e+01,4.365807e+00
1.429000e+01,4.366692e+00
1.430000e+01,4.367576e+00
1.431000e+01,4.368460e+00
1.432000e+01,4.369343e+00
1.433000e+01,4.370226e+00
1.434000e+01,4.371109e+00
1.435000e+01,4.371991e+00
1.436000e+01,4.372872e+00
1.437000e+01,4.373754e+00
1.438000e+01,4.374634e+00
1.439000e+01,4.375515e+00
1.440000e+01,4.376395e+00
1.441000e+01,4.377274e+00
1.442000e+01,4.378153e+00
1.443000e+01,4.379032e+00
1.444000e+01,4.379910e+00
1.445000e+01,4.380788e+00
1.446000e+01,4.381665e+00
1.447000e+01,4.382542e+00
1.448000e+01,4.383418e+00
1.449000e+01,4.384294e+00
1.450000e+01,4.385170e+00
1.451000e+01,4.386045e+00
1.452000e+01,4.386920e+00
1.453000e+01,4.387794e+00
1.454000e+01,4.388668e+00
1.455000e+01,4.389542e+00
1.456000e+01,4.390415e+00
1.457000e+01,4.391287e+00
1.458000e+01,4.392160e+00
1.459000e+01,4.393031e+00
1.460000e+01,4.393903e+00
1.461000e+01,4.394774e+00
1.462000e+01,4.395644e+00
1.463000e+01,4.396514e+00
1.464000e+01,4.397384e+00
1.465000e+01,4.398253e+00
1.466000e+01,4.399122e+00
1.467000e+01,4.399991e+00
1.468000e+01,4.400859e+00
1.469000e+01,4.401726e+00
1.470000e+01,4.402594e+00
1.471000e+01,4.403460e+00
1.472000e+01,4.404327e+00
1.473000e+01,4.405193e+00
1.474000e+01,4.406058e+00
1.475000e+01,4.406923e+00
1.476000e+01,4.407788e+00
1.477000e+01,4.408652e+00
1.478000e+01,4.409516e+00
1.479000e+01,4.410380e+00
1.480000e+01,4.411243e+00
1.481000e+01,4.412105e+00
1.482000e+01,4.412968e+00
1.483000e+01,4.413829e+00
1.484000e+01,4.414691e+00
1.485000e+01,4.415552e+00
1.486000e+01,4.416412e+00
1.487000e+01,4.417273e+00
1.488000e+01,4.418132e+00
1.489000e+01,4.418992e+00
1.490000e+01,4.419851e+00
1.491000e+01,4.420709e+00
1.492000e+01,4.421567e+00
1.493000e+01,4.422425e+00
1.494000e+01,4.423282e+00
1.495000e+01,4.424139e+00
1.496000e+01,4.424996e+00
1.497000e+01,4.425852e+00
1.498000e+01,4.426708e+00
1.499000e+01,4.427563e+00
1.500000e+01,4.428418e+00
1.501000e+01,4.429272e+00
1.502000e+01,4.430126e+00
1.503000e+01,4.430980e+00
1.504000e+01,4.431833e+00
1.505000e+01,4.432686e+00
1.506000e+01,4.433539e+00
1.507000e+01,4.434391e+00
1.508000e+01,4.435243e+00
1.509000e+01,4.436094e+00
1.510000e+01,4.436945e+00
1.511000e+01,4.437795e+00
1.512000e+01,4.438645e+00
1.513000e+01,4.439495e+00
1.514000e+01,4.440344e+00
1.515000e+01,4.441193e+00
1.516000e+01,4.442042e+00
1.517000e+01,4.442890e+00
1.518000e+01,4.443738e+00
1.519000e+01,4.444585e+00
1.520000e+01,4.445432e+00
1.521000e+01,4.446279e+00
1.522000e+01,4.447125e+00
1.523000e+01,4.447971e+00
1.524000e+01,4.448816e+00
1.525000e+01,4.449661e+00
1.526000e+01,4.450506e+00
1.527000e+01,4.451350e+00
1.528000e+01,4.452194e+00
1.529000e+01,4.453037e+00
1.530000e+01,4.453880e+00
1.531000e+01,4.454723e+00
1.532000e+01,4.455565e+00
1.533000e+01,4.456407e+00
1.534000e+01,4.457248e+00
1.535000e+01,4.458089e+00
1.536000e+01,4.458930e+00
1.537000e+01,4.459770e+00
1.538000e+01,4.460610e+00
1.539000e+01,4.461450e+00
1.540000e+01,4.462289e+00
1.541000e+01,4.463128e+00
1.542000e+01,4.463966e+00
1.543000e+01,4.464804e+00
1.544000e+01,4.465642e+00
1.545000e+01,4.466479e+00
1.546000e+01,4.467316e+00
1.547000e+01,4.468152e+00
1.548000e+01,4.468988e+00
1.549000e+01,4.469824e+00
1.550000e+01,4.470660e+00
1.551000e+01,4.471494e+00
1.552000e+01,4.472329e+00
1.553000e+01,4.473163e+00
1.554000e+01,4.473997e+00
1.555000e+01,4.474830e+00
1.556000e+01,4.475664e+00
1.557000e+01,4.476496e+00
1.558000e+01,4.477329e+00
1.559000e+01,4.478160e+00
1.560000e+01,4.478992e+00
1.561000e+01,4.479823e+00
1.562000e+01,4.480654e+00
1.563000e+01,4.481484e+00
1.564000e+01,4.482314e+00
1.565000e+01,4.483144e+00
1.566000e+01,4.483973e+00
1.567000e+01,4.484802e+00
1.568000e+01,4.485631e+00
1.569000e+01,4.486459e+00
1.570000e+01,4.487287e+00
1.571000e+01,4.488114e+00
1.572000e+01,4.488941e+00
1.573000e+01,4.489768e+00
1.574000e+01,4.490594e+00
1.575000e+01,4.491420e+00
1.576000e+01,4.492246e+00
1.577000e+01,4.493071e+00
1.578000e+01,4.493896e+00
1.579000e+01,4.494720e+00
1.580000e+01,4.495544e+00
1.581000e+01,4.496368e+00
1.582000e+01,4.497192e+00
1.583000e+01,4.498015e+00
1.584000e+01,4.498837e+00
1.585000e+01,4.499659e+00
1.586000e+01,4.500481e+00
1.587000e+01,4.501303e+00
1.588000e+01,4.502124e+00
1.589000e+01,4.502945e+00
1.590000e+01,4.503765e+00
1.591000e+01,4.504585e+00
1.592000e+01,4.505405e+00
1.593000e+01,4.506224e+00
1.594000e+01,4.507043e+00
1.595000e+01,4.507862e+00
1.596000e+01,4.508680e+00
1.597000e+01,4.509498e+00
1.598000e+01,4.510316e+00
1.599000e+01,4.511133e+00
1.600000e+01,4.511950e+00
1.601000e+01,4.512766e+00
1.602000e+01,4.513582e+00
1.603000e+01,4.514398e+00
1.604000e+01,4.515213e+00
1.605000e+01,4.516028e+00
1.606000e+01,4.516843e+00
1.607000e+01,4.517657e+00
1.608000e+01,4.518471e+00
1.609000e+01,4.519285e+00
1.610000e+01,4.520098e+00
1.611000e+01,4.520911e+00
1.612000e+01,4.521723e+00
1.613000e+01,4.522536e+00
1.614000e+01,4.523347e+00
1.615000e+01,4.524159e+00
1.616000e+01,4.524970e+00
1.617000e+01,4.525781e+00
1.618000e+01,4.526591e+00
1.619000e+01,4.527401e+00
1.620000e+01,4.528211e+00
1.621000e+01,4.529020e+00
1.622000e+01,4.529829e+00
1.623000e+01,4.530638e+00
1.624000e+01,4.531446e+00
1.625000e+01,4.532254e+00
1.626000e+01,4.533061e+00
1.627000e+01,4.533869e+00
1.628000e+01,4.534675e+00
1.629000e+01,4.535482e+00
1.630000e+01,4.536288e+00
1.631000e+01,4.537094e+00
1.632000e+01,4.537899e+00
1.633000e+01,4.538704e+00
1.634000e+01,4.539509e+00
1.635000e+01,4.540314e+00
1.636000e+01,4.541118e+00
1.637000e+01,4.541921e+00
1.638000e+01,4.542725e+00
1.639000e+01,4.543528e+00
1.640000e+01,4.544331e+00
1.641000e+01,4.545133e+00
1.642000e+01,4.545935e+00
1.643000e+01,4.546736e+00
1.644000e+01,4.547538e+00
1.645000e+01,4.548339e+00
1.646000e+01,4.549139e+00
1.647000e+01,4.549940e+00
1.648000e+01,4.550740e+00
1.649000e+01,4.551539e+00
1.650000e+01,4.552338e+00
1.651000e+01,4.553137e+00
1.652000e+01,4.553936e+00
1.653000e+01,4.554734e+00
1.654000e+01,4.555532e+00
1.655000e+01,4.556330e+00
1.656000e+01,4.557127e+00
1.657000e+01,4.557924e+00
1.658000e+01,4.558720e+00
1.659000e+01,4.559516e+00
1.660000e+01,4.560312e+00
1.661000e+01,4.561108e+00
1.662000e+01,4.561903e+00
1.663000e+01,4.562698e+00
1.664000e+01,4.563492e+00
1.665000e+01,4.564286e+00
1.666000e+01,4.565080e+00
1.667000e+01,4.565874e+00
1.668000e+01,4.566667e+00
1.669000e+01,4.567459e+00
1.670000e+01,4.568252e+00
1.671000e+01,4.569044e+00
1.672000e+01,4.569836e+00
1.673000e+01,4.570627e+00
1.674000e+01,4.571418e+00
1.675000e+01,4.572209e+00
1.676000e+01,4.573000e+00
1.677000e+01,4.573790e+00
1.678000e+01,4.574580e+00
1.679000e+01,4.575369e+00
1.680000e+01,4.576158e+00
1.681000e+01,4.576947e+00
1.682000e+01,4.577736e+00
1.683000e+01,4.578524e+00
1.684000e+01,4.579312e+00
1.685000e+01,4.580099e+00
1.686000e+01,4.580886e+00
1.687000e+01,4.581673e+00
1.688000e+01,4.582459e+00
1.689000e+01,4.583246e+00
1.690000e+01,4.584031e+00
1.691000e+01,4.584817e+00
1.692000e+01,4.585602e+00
1.693000e+01,4.586387e+00
1.694000e+01,4.587172e+00
1.695000e+01,4.587956e+00
1.696000e+01,4.588740e+00
1.697000e+01,4.589523e+00
1.698000e+01,4.590306e+00
1.699000e+01,4.591089e+00
1.700000e+01,4.591872e+00
1.701000e+01,4.592654e+00
1.702000e+01,4.593436e+00
1.703000e+01,4.594218e+00
1.704000e+01,4.594999e+00
1.705000e+01,4.595780e+00
1.706000e+01,4.596560e+00
1.707000e+01,4.597341e+00
1.708000e+01,4.598121e+00
1.709000e+01,4.598900e+00
1.710000e+01,4.599680e+00
1.711000e+01,4.600459e+00
1.712000e+01,4.601237e+00
1.713000e+01,4.602016e+00
1.714000e+01,4.602794e+00
1.715000e+01,4.603571e+00
1.716000e+01,4.604349e+00
1.717000e+01,4.605126e+00
1.718000e+01,4.605903e+00
1.719000e+01,4.606679e+00
1.720000e+01,4.607455e+00
1.721000e+01,4.608231e+00
1.722000e+01,4.609007e+00
1.723000e+01,4.609782e+00
1.724000e+01,4.610557e+00
1.725000e+01,4.611331e+00
1.726000e+01,4.612105e+00
1.727000e+01,4.612879e+00
1.728000e+01,4.613653e+00
1.729000e+01,4.614426e+00
1.730000e+01,4.615199e+00
