r,P,m
1.9413465165e+00,7.9316248283e+02,5.3271898133e-02
1.9415471310e+00,7.9313298690e+02,5.3287767916e-02
1.9417477455e+00,7.9310348887e+02,5.3303640653e-02
1.9419483600e+00,7.9307398874e+02,5.3319516346e-02
1.9421489745e+00,7.9304448651e+02,5.3335394995e-02
1.9423495890e+00,7.9301498218e+02,5.3351276600e-02
1.9425502035e+00,7.9298547575e+02,5.3367161162e-02
1.9427508180e+00,7.9295596721e+02,5.3383048679e-02
1.9429514325e+00,7.9292645658e+02,5.3398939153e-02
1.9431520470e+00,7.9289694385e+02,5.3414832584e-02
1.9433526615e+00,7.9286742902e+02,5.3430728972e-02
1.9435532760e+00,7.9283791210e+02,5.3446628316e-02
1.9437538905e+00,7.9280839307e+02,5.3462530618e-02
1.9439545050e+00,7.9277887194e+02,5.3478435878e-02
1.9441551195e+00,7.9274934872e+02,5.3494344094e-02
1.9443557340e+00,7.9271982340e+02,5.3510255269e-02
1.9445563485e+00,7.9269029598e+02,5.3526169402e-02
1.9447569630e+00,7.9266076647e+02,5.3542086492e-02
1.9449575775e+00,7.9263123485e+02,5.3558006542e-02
1.9451581920e+00,7.9260170114e+02,5.3573929549e-02
1.9453588065e+00,7.9257216534e+02,5.3589855515e-02
1.9455594210e+00,7.9254262744e+02,5.3605784440e-02
1.9457600355e+00,7.9251308744e+02,5.3621716324e-02
1.9459606500e+00,7.9248354535e+02,5.3637651167e-02
1.9461612645e+00,7.9245400116e+02,5.3653588970e-02
1.9463618790e+00,7.9242445487e+02,5.3669529732e-02
1.9465624935e+00,7.9239490649e+02,5.3685473454e-02
1.9467631080e+00,7.9236535602e+02,5.3701420135e-02
1.9469637225e+00,7.9233580345e+02,5.3717369777e-02
1.9471643370e+00,7.9230624879e+02,5.3733322379e-02
1.9473649515e+00,7.9227669204e+02,5.3749277941e-02
1.9475655660e+00,7.9224713319e+02,5.3765236464e-02
1.9477661805e+00,7.9221757225e+02,5.3781197948e-02
1.9479667950e+00,7.9218800921e+02,5.3797162393e-02
1.9481674095e+00,7.9215844408e+02,5.3813129799e-02
1.9483680240e+00,7.9212887686e+02,5.3829100166e-02
1.9485686385e+00,7.9209930755e+02,5.3845073495e-02
1.9487692530e+00,7.9206973615e+02,5.3861049785e-02
1.9489698675e+00,7.9204016265e+02,5.3877029037e-02
1.9491704820e+00,7.9201058706e+02,5.3893011251e-02
1.9493710965e+00,7.9198100938e+02,5.3908996428e-02
1.9495717110e+00,7.9195142961e+02,5.3924984566e-02
1.9497723255e+00,7.9192184775e+02,5.3940975668e-02
1.9499729400e+00,7.9189226380e+02,5.3956969732e-02
1.9501735545e+00,7.9186267776e+02,5.3972966758e-02
1.9503741690e+00,7.9183308963e+02,5.3988966748e-02
1.9505747835e+00,7.9180349941e+02,5.4004969702e-02
1.9507753980e+00,7.9177390710e+02,5.4020975618e-02
1.9509760125e+00,7.9174431270e+02,5.4036984498e-02
1.9511766270e+00,7.9171471622e+02,5.4052996342e-02
1.9513772415e+00,7.9168511764e+02,5.4069011150e-02
1.9515778560e+00,7.9165551698e+02,5.4085028922e-02
1.9517784705e+00,7.9162591423e+02,5.4101049659e-02
1.9519790850e+00,7.9159630939e+02,5.4117073360e-02
1.9521796995e+00,7.9156670246e+02,5.4133100025e-02
1.9523803140e+00,7.9153709345e+02,5.4149129656e-02
1.9525809285e+00,7.9150748235e+02,5.4165162251e-02
1.9527815430e+00,7.9147786916e+02,5.4181197812e-02
1.9529821575e+00,7.9144825388e+02,5.4197236337e-02
1.9531827720e+00,7.9141863652e+02,5.4213277829e-02
1.9533833865e+00,7.9138901708e+02,5.4229322286e-02
1.9535840010e+00,7.9135939555e+02,5.4245369709e-02
1.9537846155e+00,7.9132977193e+02,5.4261420098e-02
1.9539852300e+00,7.9130014623e+02,5.4277473454e-02
1.9541858445e+00,7.9127051844e+02,5.4293529775e-02
1.9543864590e+00,7.9124088857e+02,5.4309589064e-02
1.9545870735e+00,7.9121125662e+02,5.4325651319e-02
1.9547876880e+00,7.9118162258e+02,5.4341716541e-02
1.9549883025e+00,7.9115198645e+02,5.4357784730e-02
1.9551889170e+00,7.9112234825e+02,5.4373855887e-02
1.9553895315e+00,7.9109270796e+02,5.4389930011e-02
1.9555901460e+00,7.9106306559e+02,5.4406007102e-02
1.9557907605e+00,7.9103342113e+02,5.4422087162e-02
1.9559913750e+00,7.9100377459e+02,5.4438170189e-02
1.9561919895e+00,7.9097412597e+02,5.4454256185e-02
1.9563926040e+00,7.9094447527e+02,5.4470345149e-02
1.9565932185e+00,7.9091482249e+02,5.4486437081e-02
1.9567938330e+00,7.9088516762e+02,5.4502531982e-02
1.9569944475e+00,7.9085551068e+02,5.4518629852e-02
1.9571950620e+00,7.9082585165e+02,5.4534730691e-02
1.9573956765e+00,7.9079619055e+02,5.4550834500e-02
1.9575962910e+00,7.9076652736e+02,5.4566941277e-02
1.9577969055e+00,7.9073686209e+02,5.4583051025e-02
1.9579975200e+00,7.9070719475e+02,5.4599163742e-02
1.9581981345e+00,7.9067752532e+02,5.4615279429e-02
1.9583987490e+00,7.9064785381e+02,5.4631398086e-02
1.9585993635e+00,7.9061818023e+02,5.4647519713e-02
1.9587999780e+00,7.9058850457e+02,5.4663644311e-02
1.9590005925e+00,7.9055882682e+02,5.4679771879e-02
1.9592012070e+00,7.9052914701e+02,5.4695902418e-02
1.9594018215e+00,7.9049946511e+02,5.4712035929e-02
1.9596024360e+00,7.9046978113e+02,5.4728172410e-02
1.9598030505e+00,7.9044009508e+02,5.4744311862e-02
1.9600036650e+00,7.9041040695e+02,5.4760454287e-02
1.9602042795e+00,7.9038071674e+02,5.4776599682e-02
1.9604048940e+00,7.9035102446e+02,5.4792748050e-02
1.9606055085e+00,7.9032133010e+02,5.4808899390e-02
1.9608061230e+00,7.9029163367e+02,5.4825053702e-02
1.9610067375e+00,7.9026193516e+02,5.4841210986e-02
1.9612073520e+00,7.9023223457e+02,5.4857371243e-02
1.9614079665e+00,7.9020253191e+02,5.4873534472e-02
1.9616085810e+00,7.9017282717e+02,5.4889700675e-02
1.9618091955e+00,7.9014312036e+02,5.4905869850e-02
1.9620098100e+00,7.9011341148e+02,5.4922041999e-02
1.9622104245e+00,7.9008370052e+02,5.4938217121e-02
1.9624110390e+00,7.9005398748e+02,5.4954395217e-02
1.9626116535e+00,7.9002427237e+02,5.4970576286e-02
1.9628122680e+00,7.8999455519e+02,5.4986760329e-02
1.9630128825e+00,7.8996483594e+02,5.5002947347e-02
1.9632134970e+00,7.8993511461e+02,5.5019137339e-02
1.9634141115e+00,7.8990539121e+02,5.5035330305e-02
1.9636147260e+00,7.8987566574e+02,5.5051526246e-02
1.9638153405e+00,7.8984593820e+02,5.5067725162e-02
1.9640159550e+00,7.8981620858e+02,5.5083927052e-02
1.9642165695e+00,7.8978647690e+02,5.5100131918e-02
1.9644171840e+00,7.8975674314e+02,5.5116339759e-02
1.9646177985e+00,7.8972700731e+02,5.5132550576e-02
1.9648184130e+00,7.8969726941e+02,5.5148764368e-02
1.9650190275e+00,7.8966752944e+02,5.5164981137e-02
1.9652196420e+00,7.8963778740e+02,5.5181200881e-02
1.9654202565e+00,7.8960804329e+02,5.5197423601e-02
1.9656208710e+00,7.8957829711e+02,5.5213649298e-02
1.9658214855e+00,7.8954854886e+02,5.5229877972e-02
1.9660221000e+00,7.8951879854e+02,5.5246109622e-02
1.9662227145e+00,7.8948904616e+02,5.5262344249e-02
1.9664233290e+00,7.8945929170e+02,5.5278581853e-02
1.9666239435e+00,7.8942953518e+02,5.5294822434e-02
1.9668245580e+00,7.8939977659e+02,5.5311065993e-02
1.9670251725e+00,7.8937001593e+02,5.5327312529e-02
1.9672257870e+00,7.8934025320e+02,5.5343562043e-02
1.9674264015e+00,7.8931048840e+02,5.5359814535e-02
1.9676270160e+00,7.8928072154e+02,5.5376070005e-02
1.9678276305e+00,7.8925095261e+02,5.5392328454e-02
1.9680282450e+00,7.8922118162e+02,5.5408589880e-02
1.9682288595e+00,7.8919140856e+02,5.5424854286e-02
1.9684294740e+00,7.8916163343e+02,5.5441121670e-02
1.9686300885e+00,7.8913185624e+02,5.5457392033e-02
1.9688307030e+00,7.8910207698e+02,5.5473665376e-02
1.9690313175e+00,7.8907229566e+02,5.5489941698e-02
1.9692319320e+00,7.8904251227e+02,5.5506220999e-02
1.9694325465e+00,7.8901272682e+02,5.5522503280e-02
1.9696331610e+00,7.8898293930e+02,5.5538788540e-02
1.9698337755e+00,7.8895314972e+02,5.5555076781e-02
1.9700343900e+00,7.8892335808e+02,5.5571368002e-02
1.9702350045e+00,7.8889356437e+02,5.5587662203e-02
1.9704356190e+00,7.8886376860e+02,5.5603959385e-02
1.9706362335e+00,7.8883397077e+02,5.5620259548e-02
1.9708368480e+00,7.8880417087e+02,5.5636562691e-02
1.9710374625e+00,7.8877436891e+02,5.5652868815e-02
1.9712380770e+00,7.8874456489e+02,5.5669177921e-02
1.9714386915e+00,7.8871475881e+02,5.5685490008e-02
1.9716393060e+00,7.8868495066e+02,5.5701805077e-02
1.9718399205e+00,7.8865514045e+02,5.5718123127e-02
1.9720405350e+00,7.8862532819e+02,5.5734444159e-02
1.9722411495e+00,7.8859551386e+02,5.5750768174e-02
1.9724417640e+00,7.8856569747e+02,5.5767095170e-02
1.9726423785e+00,7.8853587902e+02,5.5783425149e-02
1.9728429930e+00,7.8850605851e+02,5.5799758111e-02
1.9730436075e+00,7.8847623594e+02,5.5816094056e-02
1.9732442220e+00,7.8844641131e+02,5.5832432983e-02
1.9734448365e+00,7.8841658463e+02,5.5848774893e-02
1.9736454510e+00,7.8838675588e+02,5.5865119787e-02
1.9738460655e+00,7.8835692507e+02,5.5881467664e-02
1.9740466800e+00,7.8832709221e+02,5.5897818525e-02
1.9742472945e+00,7.8829725729e+02,5.5914172370e-02
1.9744479090e+00,7.8826742031e+02,5.5930529199e-02
1.9746485235e+00,7.8823758127e+02,5.5946889011e-02
1.9748491380e+00,7.8820774017e+02,5.5963251809e-02
1.9750497525e+00,7.8817789702e+02,5.5979617590e-02
1.9752503670e+00,7.8814805181e+02,5.5995986357e-02
1.9754509815e+00,7.8811820455e+02,5.6012358108e-02
1.9756515960e+00,7.8808835523e+02,5.6028732844e-02
1.9758522105e+00,7.8805850385e+02,5.6045110565e-02
1.9760528250e+00,7.8802865041e+02,5.6061491272e-02
1.9762534395e+00,7.8799879493e+02,5.6077874964e-02
1.9764540540e+00,7.8796893738e+02,5.6094261642e-02
1.9766546685e+00,7.8793907778e+02,5.6110651306e-02
1.9768552830e+00,7.8790921613e+02,5.6127043956e-02
1.9770558975e+00,7.8787935242e+02,5.6143439592e-02
1.9772565120e+00,7.8784948666e+02,5.6159838214e-02
1.9774571265e+00,7.8781961884e+02,5.6176239823e-02
1.9776577410e+00,7.8778974897e+02,5.6192644419e-02
1.9778583555e+00,7.8775987704e+02,5.6209052002e-02
1.9780589700e+00,7.8773000307e+02,5.6225462571e-02
1.9782595845e+00,7.8770012704e+02,5.6241876128e-02
1.9784601990e+00,7.8767024896e+02,5.6258292673e-02
1.9786608135e+00,7.8764036882e+02,5.6274712205e-02
1.9788614280e+00,7.8761048663e+02,5.6291134724e-02
1.9790620425e+00,7.8758060240e+02,5.6307560232e-02
1.9792626570e+00,7.8755071611e+02,5.6323988728e-02
1.9794632715e+00,7.8752082776e+02,5.6340420212e-02
1.9796638860e+00,7.8749093737e+02,5.6356854684e-02
1.9798645005e+00,7.8746104493e+02,5.6373292145e-02
1.9800651150e+00,7.8743115044e+02,5.6389732595e-02
1.9802657295e+00,7.8740125389e+02,5.6406176034e-02
1.9804663440e+00,7.8737135530e+02,5.6422622462e-02
1.9806669585e+00,7.8734145466e+02,5.6439071879e-02
1.9808675730e+00,7.8731155196e+02,5.6455524286e-02
1.9810681875e+00,7.8728164722e+02,5.6471979682e-02
1.9812688020e+00,7.8725174043e+02,5.6488438068e-02
1.9814694165e+00,7.8722183159e+02,5.6504899444e-02
1.9816700310e+00,7.8719192070e+02,5.6521363810e-02
1.9818706455e+00,7.8716200777e+02,5.6537831167e-02
1.9820712600e+00,7.8713209279e+02,5.6554301514e-02
1.9822718745e+00,7.8710217575e+02,5.6570774852e-02
1.9824724890e+00,7.8707225668e+02,5.6587251180e-02
1.9826731035e+00,7.8704233555e+02,5.6603730500e-02
1.9828737180e+00,7.8701241238e+02,5.6620212811e-02
1.9830743325e+00,7.8698248716e+02,5.6636698113e-02
1.9832749470e+00,7.8695255990e+02,5.6653186407e-02
1.9834755615e+00,7.8692263059e+02,5.6669677692e-02
1.9836761760e+00,7.8689269923e+02,5.6686171969e-02
1.9838767905e+00,7.8686276583e+02,5.6702669238e-02
1.9840774050e+00,7.8683283038e+02,5.6719169500e-02
1.9842780195e+00,7.8680289289e+02,5.6735672753e-02
1.9844786340e+00,7.8677295336e+02,5.6752179000e-02
1.9846792485e+00,7.8674301178e+02,5.6768688239e-02
1.9848798630e+00,7.8671306815e+02,5.6785200471e-02
1.9850804775e+00,7.8668312249e+02,5.6801715696e-02
1.9852810920e+00,7.8665317477e+02,5.6818233914e-02
1.9854817065e+00,7.8662322502e+02,5.6834755125e-02
1.9856823210e+00,7.8659327322e+02,5.6851279330e-02
1.9858829355e+00,7.8656331938e+02,5.6867806529e-02
1.9860835500e+00,7.8653336350e+02,5.6884336722e-02
1.9862841645e+00,7.8650340557e+02,5.6900869909e-02
1.9864847790e+00,7.8647344561e+02,5.6917406090e-02
1.9866853935e+00,7.8644348360e+02,5.6933945265e-02
1.9868860080e+00,7.8641351955e+02,5.6950487436e-02
1.9870866225e+00,7.8638355346e+02,5.6967032600e-02
1.9872872370e+00,7.8635358533e+02,5.6983580760e-02
1.9874878515e+00,7.8632361516e+02,5.7000131915e-02
1.9876884660e+00,7.8629364294e+02,5.7016686065e-02
1.9878890805e+00,7.8626366869e+02,5.7033243210e-02
1.9880896950e+00,7.8623369240e+02,5.7049803352e-02
1.9882903095e+00,7.8620371407e+02,5.7066366488e-02
1.9884909240e+00,7.8617373370e+02,5.7082932621e-02
1.9886915385e+00,7.8614375129e+02,5.7099501750e-02
1.9888921530e+00,7.8611376684e+02,5.7116073875e-02
1.9890927675e+00,7.8608378035e+02,5.7132648997e-02
1.9892933820e+00,7.8605379182e+02,5.7149227115e-02
1.9894939965e+00,7.8602380126e+02,5.7165808230e-02
1.9896946110e+00,7.8599380866e+02,5.7182392342e-02
1.9898952255e+00,7.8596381402e+02,5.7198979451e-02
1.9900958400e+00,7.8593381735e+02,5.7215569558e-02
1.9902964545e+00,7.8590381864e+02,5.7232162662e-02
1.9904970690e+00,7.8587381789e+02,5.7248758763e-02
1.9906976835e+00,7.8584381510e+02,5.7265357863e-02
1.9908982980e+00,7.8581381028e+02,5.7281959960e-02
1.9910989125e+00,7.8578380343e+02,5.7298565055e-02
1.9912995270e+00,7.8575379453e+02,5.7315173149e-02
1.9915001415e+00,7.8572378361e+02,5.7331784241e-02
1.9917007560e+00,7.8569377064e+02,5.7348398332e-02
1.9919013705e+00,7.8566375565e+02,5.7365015422e-02
1.9921019850e+00,7.8563373862e+02,5.7381635510e-02
1.9923025995e+00,7.8560371955e+02,5.7398258598e-02
1.9925032140e+00,7.8557369845e+02,5.7414884685e-02
1.9927038285e+00,7.8554367532e+02,5.7431513772e-02
1.9929044430e+00,7.8551365015e+02,5.7448145858e-02
1.9931050575e+00,7.8548362295e+02,5.7464780944e-02
1.9933056720e+00,7.8545359372e+02,5.7481419030e-02
1.9935062865e+00,7.8542356246e+02,5.7498060117e-02
1.9937069010e+00,7.8539352916e+02,5.7514704203e-02
1.9939075155e+00,7.8536349383e+02,5.7531351290e-02
1.9941081300e+00,7.8533345647e+02,5.7548001378e-02
1.9943087445e+00,7.8530341708e+02,5.7564654467e-02
1.9945093590e+00,7.8527337565e+02,5.7581310556e-02
1.9947099735e+00,7.8524333220e+02,5.7597969647e-02
1.9949105880e+00,7.8521328671e+02,5.7614631739e-02
1.9951112025e+00,7.8518323920e+02,5.7631296833e-02
1.9953118170e+00,7.8515318965e+02,5.7647964928e-02
1.9955124315e+00,7.8512313808e+02,5.7664636026e-02
1.9957130460e+00,7.8509308447e+02,5.7681310125e-02
1.9959136605e+00,7.8506302884e+02,5.7697987226e-02
1.9961142750e+00,7.8503297118e+02,5.7714667330e-02
1.9963148895e+00,7.8500291148e+02,5.7731350436e-02
1.9965155040e+00,7.8497284976e+02,5.7748036545e-02
1.9967161185e+00,7.8494278601e+02,5.7764725657e-02
1.9969167330e+00,7.8491272024e+02,5.7781417772e-02
1.9971173475e+00,7.8488265243e+02,5.7798112890e-02
1.9973179620e+00,7.8485258260e+02,5.7814811011e-02
1.9975185765e+00,7.8482251074e+02,5.7831512136e-02
1.9977191910e+00,7.8479243686e+02,5.7848216265e-02
1.9979198055e+00,7.8476236094e+02,5.7864923398e-02
1.9981204200e+00,7.8473228301e+02,5.7881633534e-02
1.9983210345e+00,7.8470220304e+02,5.7898346675e-02
1.9985216490e+00,7.8467212105e+02,5.7915062820e-02
1.9987222635e+00,7.8464203703e+02,5.7931781970e-02
1.9989228780e+00,7.8461195099e+02,5.7948504124e-02
1.9991234925e+00,7.8458186292e+02,5.7965229283e-02
1.9993241070e+00,7.8455177283e+02,5.7981957448e-02
1.9995247215e+00,7.8452168072e+02,5.7998688617e-02
1.9997253360e+00,7.8449158658e+02,5.8015422792e-02
1.9999259505e+00,7.8446149041e+02,5.8032159973e-02
2.0001265650e+00,7.8443139222e+02,5.8048900159e-02
2.0003271795e+00,7.8440129201e+02,5.8065643351e-02
2.0005277940e+00,7.8437118978e+02,5.8082389549e-02
2.0007284085e+00,7.8434108552e+02,5.8099138753e-02
2.0009290230e+00,7.8431097924e+02,5.8115890964e-02
2.0011296375e+00,7.8428087094e+02,5.8132646181e-02
2.0013302520e+00,7.8425076061e+02,5.8149404405e-02
2.0015308665e+00,7.8422064827e+02,5.8166165636e-02
2.0017314810e+00,7.8419053390e+02,5.8182929873e-02
2.0019320955e+00,7.8416041751e+02,5.8199697119e-02
2.0021327100e+00,7.8413029910e+02,5.8216467371e-02
2.0023333245e+00,7.8410017867e+02,5.8233240631e-02
2.0025339390e+00,7.8407005622e+02,5.8250016899e-02
2.0027345535e+00,7.8403993175e+02,5.8266796174e-02
2.0029351680e+00,7.8400980525e+02,5.8283578458e-02
2.0031357825e+00,7.8397967674e+02,5.8300363750e-02
2.0033363970e+00,7.8394954621e+02,5.8317152050e-02
2.0035370115e+00,7.8391941366e+02,5.8333943359e-02
2.0037376260e+00,7.8388927909e+02,5.8350737677e-02
2.0039382405e+00,7.8385914251e+02,5.8367535003e-02
2.0041388550e+00,7.8382900390e+02,5.8384335339e-02
2.0043394695e+00,7.8379886328e+02,5.8401138683e-02
2.0045400840e+00,7.8376872064e+02,5.8417945037e-02
2.0047406985e+00,7.8373857598e+02,5.8434754401e-02
2.0049413130e+00,7.8370842930e+02,5.8451566774e-02
2.0051419275e+00,7.8367828061e+02,5.8468382158e-02
2.0053425420e+00,7.8364812990e+02,5.8485200551e-02
2.0055431565e+00,7.8361797717e+02,5.8502021955e-02
2.0057437710e+00,7.8358782243e+02,5.8518846369e-02
2.0059443855e+00,7.8355766567e+02,5.8535673793e-02
2.0061450000e+00,7.8352750690e+02,5.8552504228e-02
2.0063456145e+00,7.8349734611e+02,5.8569337674e-02
2.0065462290e+00,7.8346718330e+02,5.8586174132e-02
2.0067468435e+00,7.8343701849e+02,5.8603013600e-02
2.0069474580e+00,7.8340685165e+02,5.8619856080e-02
2.0071480725e+00,7.8337668280e+02,5.8636701571e-02
2.0073486870e+00,7.8334651194e+02,5.8653550074e-02
2.0075493015e+00,7.8331633907e+02,5.8670401589e-02
2.0077499160e+00,7.8328616418e+02,5.8687256116e-02
2.0079505305e+00,7.8325598727e+02,5.8704113655e-02
2.0081511450e+00,7.8322580836e+02,5.8720974207e-02
2.0083517595e+00,7.8319562743e+02,5.8737837771e-02
2.0085523740e+00,7.8316544449e+02,5.8754704347e-02
2.0087529885e+00,7.8313525954e+02,5.8771573937e-02
2.0089536030e+00,7.8310507257e+02,5.8788446540e-02
2.0091542175e+00,7.8307488359e+02,5.8805322156e-02
2.0093548320e+00,7.8304469261e+02,5.8822200785e-02
2.0095554465e+00,7.8301449961e+02,5.8839082428e-02
2.0097560610e+00,7.8298430460e+02,5.8855967085e-02
2.0099566755e+00,7.8295410758e+02,5.8872854755e-02
2.0101572900e+00,7.8292390855e+02,5.8889745440e-02
2.0103579045e+00,7.8289370751e+02,5.8906639138e-02
2.0105585190e+00,7.8286350446e+02,5.8923535851e-02
2.0107591335e+00,7.8283329940e+02,5.8940435579e-02
2.0109597480e+00,7.8280309233e+02,5.8957338321e-02
2.0111603625e+00,7.8277288325e+02,5.8974244078e-02
2.0113609770e+00,7.8274267217e+02,5.8991152851e-02
2.0115615915e+00,7.8271245907e+02,5.9008064638e-02
2.0117622060e+00,7.8268224397e+02,5.9024979441e-02
2.0119628205e+00,7.8265202686e+02,5.9041897259e-02
2.0121634350e+00,7.8262180774e+02,5.9058818093e-02
2.0123640495e+00,7.8259158661e+02,5.9075741943e-02
2.0125646640e+00,7.8256136348e+02,5.9092668809e-02
2.0127652785e+00,7.8253113834e+02,5.9109598691e-02
2.0129658930e+00,7.8250091120e+02,5.9126531589e-02
2.0131665075e+00,7.8247068204e+02,5.9143467504e-02
2.0133671220e+00,7.8244045089e+02,5.9160406436e-02
2.0135677365e+00,7.8241021772e+02,5.9177348385e-02
2.0137683510e+00,7.8237998255e+02,5.9194293350e-02
2.0139689655e+00,7.8234974538e+02,5.9211241333e-02
2.0141695800e+00,7.8231950620e+02,5.9228192333e-02
2.0143701945e+00,7.8228926502e+02,5.9245146350e-02
2.0145708090e+00,7.8225902183e+02,5.9262103386e-02
2.0147714235e+00,7.8222877663e+02,5.9279063439e-02
2.0149720380e+00,7.8219852944e+02,5.9296026510e-02
2.0151726525e+00,7.8216828024e+02,5.9312992599e-02
2.0153732670e+00,7.8213802904e+02,5.9329961707e-02
2.0155738815e+00,7.8210777583e+02,5.9346933833e-02
2.0157744960e+00,7.8207752062e+02,5.9363908977e-02
2.0159751105e+00,7.8204726341e+02,5.9380887141e-02
2.0161757250e+00,7.8201700420e+02,5.9397868324e-02
2.0163763395e+00,7.8198674298e+02,5.9414852525e-02
2.0165769540e+00,7.8195647977e+02,5.9431839746e-02
2.0167775685e+00,7.8192621455e+02,5.9448829987e-02
2.0169781830e+00,7.8189594733e+02,5.9465823247e-02
2.0171787975e+00,7.8186567811e+02,5.9482819527e-02
2.0173794120e+00,7.8183540689e+02,5.9499818827e-02
2.0175800265e+00,7.8180513367e+02,5.9516821147e-02
2.0177806410e+00,7.8177485844e+02,5.9533826488e-02
2.0179812555e+00,7.8174458122e+02,5.9550834849e-02
2.0181818700e+00,7.8171430200e+02,5.9567846230e-02
2.0183824845e+00,7.8168402078e+02,5.9584860633e-02
2.0185830990e+00,7.8165373756e+02,5.9601878056e-02
2.0187837135e+00,7.8162345235e+02,5.9618898500e-02
2.0189843280e+00,7.8159316513e+02,5.9635921966e-02
2.0191849425e+00,7.8156287592e+02,5.9652948453e-02
2.0193855570e+00,7.8153258471e+02,5.9669977962e-02
2.0195861715e+00,7.8150229150e+02,5.9687010493e-02
2.0197867860e+00,7.8147199629e+02,5.9704046045e-02
2.0199874005e+00,7.8144169908e+02,5.9721084620e-02
2.0201880150e+00,7.8141139988e+02,5.9738126217e-02
2.0203886295e+00,7.8138109869e+02,5.9755170836e-02
2.0205892440e+00,7.8135079549e+02,5.9772218478e-02
2.0207898585e+00,7.8132049030e+02,5.9789269143e-02
2.0209904730e+00,7.8129018312e+02,5.9806322831e-02
2.0211910875e+00,7.8125987394e+02,5.9823379542e-02
2.0213917020e+00,7.8122956276e+02,5.9840439276e-02
2.0215923165e+00,7.8119924959e+02,5.9857502033e-02
2.0217929310e+00,7.8116893443e+02,5.9874567814e-02
2.0219935455e+00,7.8113861727e+02,5.9891636619e-02
2.0221941600e+00,7.8110829811e+02,5.9908708448e-02
2.0223947745e+00,7.8107797696e+02,5.9925783301e-02
2.0225953890e+00,7.8104765382e+02,5.9942861178e-02
2.0227960035e+00,7.8101732869e+02,5.9959942079e-02
2.0229966180e+00,7.8098700156e+02,5.9977026005e-02
2.0231972325e+00,7.8095667244e+02,5.9994112956e-02
2.0233978470e+00,7.8092634133e+02,6.0011202932e-02
2.0235984615e+00,7.8089600822e+02,6.0028295932e-02
2.0237990760e+00,7.8086567312e+02,6.0045391958e-02
2.0239996905e+00,7.8083533603e+02,6.0062491010e-02
2.0242003050e+00,7.8080499695e+02,6.0079593087e-02
2.0244009195e+00,7.8077465588e+02,6.0096698189e-02
2.0246015340e+00,7.8074431282e+02,6.0113806318e-02
2.0248021485e+00,7.8071396777e+02,6.0130917472e-02
